Energy_KeV,Photons_per_s
1,0.0
2,6.537351073857551e-97
3,2.5156457729453224e-147
4,1.2381943444693034e-94
5,3.9867993419366254e-56
6,1.3759656680967399e-36
7,1.1323483491154532e-27
8,9.347369054824105e-19
9,4.863401570659264e-15
10,1.409160144939877e-10
11,3.7566148187383385e-10
12,1.0482904610477938e-08
13,3.456640726496674e-07
14,2.858720171977501e-12
15,2.5654244972536433e-10
16,2.750516998967278e-13
17,5.122031723727725e-12
18,9.470504248052914e-11
19,1.7384409644128832e-09
20,3.1663559141978246e-08
21,8.920817839906843e-08
22,2.4949734681748644e-07
23,6.931949142599489e-07
24,1.9129122607910656e-06
25,5.245021369129377e-06
26,1.429971035782369e-05
27,3.876365467471252e-05
28,0.00010451966868958148
29,0.00028041295870088437
30,0.000748881686387951
31,0.0010072583977222833
32,0.0013495148940260275
33,0.0018014808848200164
34,0.0023969130742161346
35,0.00317936672007548
36,0.004205624496714691
37,0.005548915834302627
38,0.0073040787267776176
39,0.009594253060087978
40,0.012577796895645473
41,0.013971130719523963
42,0.015493567117046053
43,0.017157760510410573
44,0.01897536408777038
45,0.020961145003992352
46,0.023128563465284007
47,0.02549441734036688
48,0.028078595424717284
49,0.030898095612709436
50,0.0339778322325419
51,0.03529891223550406
52,0.036651227948576365
53,0.038034223991621104
54,0.03945137162355939
55,0.04090403418552
56,0.04239303117635434
57,0.04392279634204271
58,0.38411530424327606
59,0.04710432501404698
60,0.04876046253796483
61,0.04902145359508367
62,0.04927138707100431
63,0.049513955935106616
64,0.04974807115803289
65,0.049975255231729916
66,0.050197599729836416
67,0.3289778234795507
68,0.05062627043802297
69,0.07406496837774583
70,0.0332868333022944
71,0.03380454724636191
72,0.03432914147857948
73,0.03485901611222527
74,0.0353874132986313
75,0.0447355505670709
76,0.036427727436462796
77,0.0369396849820444
78,0.037444073007817165
79,0.037942110221951444
80,0.038433273105397806
81,0.03848336426528361
82,0.03852113528886455
83,0.03854725160506128
84,0.038562493011762115
85,0.040662698261365746
86,0.03856150210037984
87,0.03854653827905457
88,0.03852226005179483
89,0.014698407294053318
90,0.014971120430764056
91,0.015246604377711765
92,0.015523844204082211
93,0.015803283866995355
94,0.016084655134076736
95,0.01636814271944147
96,0.016653905471537
97,0.016941756887959073
98,0.0172322025423882
99,0.017524675076517962
100,0.01782006767093233
101,0.01779040790064296
102,0.017758748353858197
103,0.017724856020674907
104,0.017688601414027883
105,0.017650640604870736
106,0.01761033531282861
107,0.01756854124679824
108,0.017524563015897155
109,0.01747924837735206
110,0.017431963098765928
111,0.01738311648296046
112,0.017332879788836207
113,0.01728090616954007
114,0.01722780220119667
115,0.0171726365313511
116,0.01711658648900669
117,0.01705863873109031
118,0.01699983657778085
119,0.016939426111532964
120,0.016877937310353468
121,0.016815378154542822
122,0.016751376779863245
123,0.01668661443439247
124,0.016620229900913625
125,0.016553239721003112
126,0.01648417429782257
127,0.01641454136266405
128,0.016343320692337338
129,0.016271351216281236
130,0.01619819187893986
131,0.016123823473309887
132,0.016048602170989447
133,0.015971724260301703
134,0.01589436826319193
135,0.015815434356212375
136,0.01573608158124644
137,0.01565503433000646
138,0.015573275835764224
139,0.01549006790361818
140,0.015405643429921269
141,0.01532010073723503
142,0.015232902930070197
143,0.015145077573521779
144,0.015055464691427364
145,0.014965204966752675
146,0.014873192607576054
147,0.014780390788015062
148,0.014686003794411949
149,0.01459045513282741
150,0.014493578203358254
151,0.0142721208988001
152,0.014052393119086619
153,0.013833590589650505
154,0.01361661345807738
155,0.013400541362583276
156,0.013186140130265644
157,0.012972721837635679
158,0.012760654231976759
159,0.012549864094072835
160,0.012340162840330798
161,0.01213185536829581
162,0.011924340598590034
163,0.011718115660435648
164,0.011512682896802575
165,0.01130860066213793
166,0.011105311581868655
167,0.0109031072280484
168,0.010701817205969561
169,0.01050139985369677
170,0.01030194193866199
171,0.01010317275095257
172,0.009905391091883394
173,0.009708347221640198
174,0.009512271178836783
175,0.00931675857678853
176,0.009121963399849572
177,0.00892775369851179
178,0.008734336498229502
179,0.008541429059739708
180,0.008349161879199821
181,0.008157361649550028
182,0.007966145315831672
183,0.0077753551477957004
184,0.007584973173048169
185,0.00739502658233113
186,0.007205345666433306
187,0.007016194740859442
188,0.0068271570529151076
189,0.006638682080768033
190,0.0064502061373984025
191,0.006262184097706214
192,0.006074140649456732
193,0.005886291852923031
194,0.005698489489498509
195,0.0055106258111304336
196,0.005322971633553935
197,0.005134974637406943
198,0.00494729247931161
199,0.004759027017195618
200,0.0045710195528131
201,0.0043717261855797255
202,0.00417345600465334
203,0.003975896697533148
204,0.003779064590430422
205,0.0035832400942947926
206,0.003387847794491546
207,0.0031937298869979887
208,0.0029999786295469033
209,0.0028077876641044827
210,0.002616257188805502
211,0.002426347740967997
212,0.002237700030189315
213,0.0020508420423900873
214,0.0018660265951205165
215,0.0016832162106947682
216,0.0015032432215863255
217,0.0013260135107633878
218,0.001152734810612409
219,0.000983969357934721
220,0.0008187570937991423
221,0.0006621089845094454
222,0.0005065461758909332
223,0.000359110097046005
224,0.00019483909916067564
225,2.4363043269771395e-07
