E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_69.53keV,subshell_MT535_12.10keV,subshell_MT536_11.55keV,subshell_MT537_10.21keV,subshell_MT538_2.82keV,subshell_MT539_2.58keV,subshell_MT540_2.28keV,subshell_MT541_1.87keV,subshell_MT542_1.81keV,subshell_MT543_0.60keV,subshell_MT544_0.49keV,subshell_MT545_0.43keV,subshell_MT546_0.26keV,subshell_MT547_0.25keV,subshell_MT548_0.04keV,subshell_MT549_0.04keV,subshell_MT550_0.08keV,MT551,MT552,MT553,MT554,MT559
37.0,80.70850427902002,5.392905167588076,0.5755216972381669,0.0,0.0,0.0,74.74007752521378,0.0,21.953173761848472,15.804018870096368,20.01726319812771,4.864466897869301,3.131508235283518,4.125403963910393,0.5449338180212375,0.6496904442719178,1.202640242676505,0.7259881047231841,0.9449757875676669,0.12578261264668594,0.14834900992295116,0.002170421310721447,0.002493634289725451,0.21790375752802438,0.11172005078454164,0.138926201226808,0.003584608386828608,0.004027034399255235,0.021056820093442695
38.0,75.1988173364565,5.163589191021286,0.5799824893028817,0.0,0.0,0.0,69.45524558946602,0.0,20.685015281481075,14.595531184344935,18.41002465613633,4.577094398295183,2.9055991022723746,3.810491719761088,0.4920881372004765,0.5845522681599965,1.1313616640115993,0.6743223171724156,0.8737226786954064,0.11365479447525506,0.13385906730271516,0.0019127586254236721,0.002194924490158256,0.2049791635862278,0.1037785468820203,0.1283871992297465,0.0032411565214495227,0.003632763028326619,0.01980181011045593
39.0,70.21165789727203,4.94762824754116,0.5844432813675963,0.0,0.0,0.0,64.67958634246865,0.0,19.533949217950706,13.517212370404158,16.951270794308677,4.313704406213488,2.700511629255143,3.526273389424027,0.4456058694539706,0.5276371447634957,1.0668146491992416,0.6267369377423023,0.808523381169361,0.10305566048598756,0.12119393537743883,0.0016908633044300616,0.0019382946585454464,0.19324298143339605,0.09650531219953444,0.11883109939430377,0.002940360351357405,0.003285471026984873,0.018662579574311423
40.0,65.66468041625703,4.731667304061034,0.5885951861719332,0.0,0.0,0.0,60.34441798832442,0.0,18.47396502711065,12.542623117469718,15.636805069412004,4.073518201735039,2.5151840134079917,3.2681592791764444,0.4043182558678428,0.4774007177828877,1.0064253370231095,0.5843131186278335,0.74928639172593,0.09358644485506144,0.10985514025931166,0.0014999685401987637,0.0017177248301786178,0.18236440135079574,0.08999581498756407,0.11014275150707331,0.0026719488004058557,0.002978395006496139,0.01760687277622662
41.0,61.49674398814056,4.525039904829624,0.5914216541076652,0.0,0.0,0.0,56.380282336304205,0.0,17.46852880662528,11.656906973324599,14.460979487497807,3.8519076297189523,2.3470464555156347,3.0331003808182375,0.36733571423479144,0.4331554038565046,0.9515413079518944,0.545082061736572,0.6962608651897767,0.08522070572124493,0.09977256570438839,0.0013341847301249743,0.001525901330779515,0.17248218840963933,0.08401925470355714,0.10229190416237495,0.002434190406758937,0.002708204420059774,0.01664817806960513
42.0,57.71331335672215,4.3470828736907725,0.5942481220433973,0.0,0.0,0.0,52.77198238531553,0.0,16.545367537089806,10.860112877789533,13.3986096786008,3.642770669235425,2.1931726268151785,2.8185345081111333,0.3345714708658555,0.3939214682913303,0.8995954487336743,0.5094094459524012,0.6473915014298294,0.07776904119935832,0.09076930752316872,0.0011899815745578975,0.001360643220383195,0.1633080757235177,0.07848506843312066,0.09519585071391264,0.002222711267644026,0.002466105077973425,0.015758403256658598
43.0,54.23193956878626,4.169125842551921,0.5970745899791293,0.0,0.0,0.0,49.4657391800246,0.0,15.685712949907428,10.128622256910779,12.43555241318837,3.451140352175767,2.050583732411288,2.6253775159838333,0.30556431901428377,0.359017818065258,0.8516377767630026,0.4769965489114667,0.603271457310032,0.07114180651921631,0.08281565499405343,0.0010653090360505588,0.0012149354458240243,0.15462776897054561,0.07344947126085147,0.0887454768369487,0.0020320379369142736,0.002252285415701099,0.014917322168350707
44.0,51.01494165466705,3.991168811413069,0.5999010579148613,0.0,0.0,0.0,46.42387188558315,0.0,14.889001544502582,9.451933097616127,11.558482168873775,3.272025146855487,1.9200811238031725,2.447635890260557,0.2795303767793867,0.3276587568050541,0.8077603734770213,0.447257144155765,0.5631415343298414,0.0652089583318596,0.07576445446632112,0.0009550757889655573,0.0010885428949140477,0.1465739557545741,0.06887994887275799,0.08283676886172207,0.0018615063554085283,0.002058785261240813,0.014136689370789126
45.0,48.08052341015634,3.8339390765125247,0.6026451638141436,0.0,0.0,0.0,43.64393920928653,0.0,14.149388816025084,8.839127336219596,10.76628848263082,3.106140831516802,1.800894185588086,2.2850943897230507,0.2560996089149421,0.2995753711733639,0.7662513921398121,0.4195315348346112,0.5262660939825456,0.05986850836312561,0.06938521832837262,0.0008585409363156981,0.0009780393059429212,0.13920681179872235,0.06461445664345379,0.07736298883728675,0.0017093904732563983,0.001885381204803101,0.013411835538713246
46.0,45.379835241093176,3.6918437038073018,0.6052230732045595,0.0,0.0,0.0,41.08276853554883,0.0,13.462965153143932,8.272957395549101,10.039132506805265,2.951593187012677,1.6922205541460964,2.1380632513406184,0.2352213616176905,0.27455855325227874,0.7280608089627216,0.3941400598246499,0.492127460690691,0.05502833444446486,0.06370181773523063,0.0007736507948716141,0.0008793469858970695,0.1322127474410391,0.06071129075405328,0.07237018720595424,0.0015719151084251726,0.0017306027397163554,0.012748305476019194
47.0,42.88555490191871,3.549748331102079,0.6078009825949755,0.0,0.0,0.0,38.72800571414321,0.0,12.826895381111331,7.753293673220913,9.375504118480205,2.809053153123685,1.5907751072916074,2.0027871141004354,0.21647244031733254,0.2520439628833396,0.6928062642399822,0.3710066272092633,0.46077953899008,0.05069004437756662,0.05855614137457657,0.0006985809988304644,0.0007934442948106834,0.12574699682897825,0.05715071155891105,0.0677918954990761,0.001449184839149639,0.0015909278318375704,0.012120338359108203
48.0,40.55055049432855,3.4076529583968562,0.6103788919853915,0.0,0.0,0.0,36.53251868735842,0.0,12.21850492391861,7.276781264994865,8.760928492712573,2.676250269874904,1.4972519925006622,1.8768302497415732,0.19945377554125604,0.2317623967949639,0.6596053253186996,0.3492383192150326,0.4323192083742379,0.04676232519337746,0.053881794596649206,0.0006322045446785361,0.0007167158889184066,0.1197861469428297,0.05385478955980948,0.06361986313873616,0.0013371258255454707,0.0014650333608863873,0.011536436013491658
49.0,38.39560139909876,3.2782129654544327,0.6129568013758075,0.0,0.0,0.0,34.50443167731233,0.0,11.645683351448927,6.844363495167231,8.198079020963618,2.5497513986777554,1.4117323172665979,1.7611292110063606,0.1842165673783686,0.21340560284217033,0.6285390265396239,0.3293238850561729,0.40584157134560234,0.04320999315052823,0.04967946842332805,0.0005734123155405859,0.0006492856756828698,0.11415125475117037,0.05078494455070906,0.05973284487385903,0.0012356361828993394,0.0013517246088369428,0.010997704454747945
50.0,36.39804357298811,3.1638549068162622,0.6155347107662236,0.0,0.0,0.0,32.61865390215641,0.0,11.109743701937964,6.438044552275733,7.6811848381111485,2.4308392755944648,1.3327005571378696,1.654194356165677,0.17030474907727589,0.19689601242409188,0.599197994001642,0.3110708249207912,0.38162685473602653,0.03997318789842325,0.04588196799662773,0.0005208498096724094,0.0005891835577403411,0.10890985288488782,0.0479173017898062,0.05617343809021181,0.0011445241923488387,0.001248837080433139,0.01049108939607081
51.0,34.55324921635906,3.049496848178092,0.6170109665545621,0.0,0.0,0.0,30.88674147743475,0.0,10.61725538090409,6.065906442159823,7.206690552208166,2.321482804273922,1.2588227125937348,1.5569960962930929,0.15763293555985236,0.1819976130029604,0.5717007641426984,0.29399438438463044,0.3594087468250593,0.03708310025576059,0.04244677082119444,0.0004742799736987661,0.0005355240688527754,0.10392632580127488,0.04526584564927964,0.05289174831365276,0.001061262172899527,0.0011557720790897027,0.010012424629913438
52.0,32.82671778751435,2.935138789539922,0.6183384178268425,0.0,0.0,0.0,29.273240619367524,0.0,10.145585474195581,5.724485672610714,6.775355708319808,2.215997952926224,1.1898085419611348,1.4661023103429436,0.14612359581944864,0.1685834297734531,0.5461630171534457,0.27809811358903297,0.3387624030610593,0.03441202318855565,0.03933004356727727,0.00043261526608485615,0.0004878102692746679,0.09923496575935119,0.04280748251025817,0.04985448339551975,0.0009848239229722855,0.001071225149493229,0.009558875046355239
53.0,31.209076234861286,2.8215156949618927,0.6196658690991229,0.0,0.0,0.0,27.767894689371566,0.0,9.704531112308468,5.405855865091189,6.371124946778704,2.118449614370798,1.1256927626728506,1.3825548154056813,0.13573667432757444,0.15626342852633324,0.5222434031482985,0.2631999647186361,0.31955502669906066,0.03197805666373038,0.036473176573018025,0.0003952515445853121,0.00044517367974698764,0.09483057674616069,0.04052345290673412,0.04699786323974103,0.0009148433419740955,0.0009937769577172016,0.00913495413857965
54.0,29.717280632079433,2.7266817055018366,0.6209933203714033,0.0,0.0,0.0,26.369605564095618,0.0,9.294730598941392,5.1080970687170995,5.998736165785523,2.0268672439513016,1.0660428938704904,1.3049549975933512,0.12618430096915478,0.14497609247074394,0.49955138176334624,0.24939543424787844,0.3015430924096986,0.029764764802367755,0.03391102904810653,0.0003617211591080498,0.00040691828087558726,0.09077905389320744,0.03842244243201205,0.04436526027517952,0.0008516528969041452,0.0009229656419844317,0.008740568337723402
55.0,28.318547464123245,2.63184771604178,0.6223207716436837,0.0,0.0,0.0,25.0643789210277,0.0,8.903970069549104,4.830925511862196,5.656416199786798,1.942130866373996,1.0110244953753234,1.2329365235682388,0.11745733375005757,0.13468094598065236,0.47821007749749267,0.23650332744375072,0.28487533324152264,0.02774477464720937,0.03153580387307044,0.00033158488566734806,0.0003725474010137802,0.08687335388835257,0.03644612865070293,0.0419263059104019,0.0007933572629426343,0.0008581459907230799,0.00836626381420764
56.0,27.01327920776012,2.537013726581724,0.6236482229159641,0.0,0.0,0.0,23.85261729371943,0.0,8.540202062015435,4.577049113806322,5.338568983810426,1.8614822887918856,0.9594730789618218,1.1658870046393843,0.10947326547311352,0.1252374736940984,0.45837424368388774,0.22446952640255052,0.2694131739623537,0.02588185269908789,0.029390692129277612,0.00030461220028449353,0.00034188095884009394,0.08321399205067549,0.03463429600840055,0.03966437027642462,0.0007408765768935145,0.0007993719785651958,0.008015052000611016
57.0,25.770640440584177,2.442179737121668,0.6249756741882445,0.0,0.0,0.0,22.70348503186604,0.0,8.190889465737007,4.335947708478911,5.039467673434612,1.7843777703741417,0.9113828162553751,1.1031469773418157,0.10215848847969058,0.11669754842098054,0.4394276340506156,0.21338220916367337,0.2550058486673965,0.02418281780788551,0.027414526993397553,0.0002800271168971966,0.00031396740175208555,0.07980401696775345,0.03290883943128535,0.03757633334436746,0.0006919167394195813,0.0007454194761934329,0.007683002657291868
