E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_1.56keV,subshell_MT535_0.12keV,subshell_MT536_0.08keV,subshell_MT537_0.08keV,subshell_MT538_0.01keV,subshell_MT539_0.01keV,subshell_MT540_0.01keV
11.0,85.45962568449337,2.2234273550168733,0.47950680654280164,0.0,0.0,0.0,82.75669152984673,76.987825604687,4.904782777981969,0.17493441977267532,0.33556631670347625,0.3502552545896821,0.0011419995515037145,0.0021851509109707215
12.0,66.18310498252241,1.9638746928244752,0.49995828053937214,0.0,0.0,0.0,63.719272006493064,59.28307103358299,3.7989172388344423,0.12468426343175937,0.23910736345406713,0.27111962768590986,0.0008143636600100735,0.001558114140466081
13.0,52.25253902090169,1.748094048756805,0.5177714346627272,0.0,0.0,0.0,49.98667349186465,46.507310986545754,2.9976733723171964,0.09132322140404452,0.1745556796644798,0.21407438819590752,0.0005969648387401402,0.0011388994536947093
14.0,42.01413389039992,1.5672030914000261,0.5321947353483839,0.0,0.0,0.0,39.914736072242626,37.13771330008183,2.405466644362509,0.06827402513373279,0.1303728111915416,0.17161161628636948,0.00044649923406326735,0.0008511406628099838
15.0,34.30437476023074,1.4150442006817845,0.545732633447925,0.0,0.0,0.0,32.34359790695652,30.09646875613491,1.9551004172065871,0.052097504196423595,0.0992858306362413,0.13965635213990782,0.0003407208636471563,0.0006483718067671558
16.0,28.374175596729316,1.2848381589659081,0.5584724583694897,0.0,0.0,0.0,26.53086497742689,24.687537781481474,1.6101590478290464,0.04041845507020511,0.07686758390327085,0.11511556185453276,0.0002644582707366,0.0005020703129511225
17.0,23.775896639841264,1.1718503707516115,0.5674379862599316,0.0,0.0,0.0,22.036608307974596,20.50577645449018,1.3422296214514746,0.03180741710892086,0.060399429739168016,0.09579215848717745,0.0002084123261005339,0.00039479266799788735
18.0,20.14174529280707,1.072273521416029,0.5762458938945403,0.0,0.0,0.0,18.493225849462842,17.21043429335574,1.1282072404948351,0.025356296349295555,0.048162294450668365,0.08058482554866067,0.0001661720909032606,0.00031474097188096014
19.0,17.205689357408044,0.987573148956891,0.5844850601548367,0.0,0.0,0.0,15.633631136172614,14.548972850739574,0.9565253771538934,0.020482549270573823,0.038815006290455464,0.06844696970200495,0.00013428417294420798,0.00025409161164153995
20.0,14.843880683735135,0.913748277453946,0.5925861562111631,0.0,0.0,0.0,13.337546212487382,12.412410934673103,0.8179568043634282,0.016722651172206695,0.0316119416889731,0.058527431498606806,0.00010957192276388464,0.00020687204379790344
21.0,12.905429736404477,0.8460366474874247,0.5978876585572045,0.0,0.0,0.0,11.461505459091361,10.665724353703462,0.7053498639409318,0.013782029569454403,0.026005296989878312,0.050383318749439035,9.03214322057561e-05,0.00017027976716937456
22.0,11.311440161792941,0.7883779076290411,0.603189160903246,0.0,0.0,0.0,9.91987310365264,9.231460069650112,0.6114387261919663,0.01145552612053245,0.021595399457543872,0.04370681540420324,7.51689955941797e-05,0.0001414083314045056
23.0,9.987520927896245,0.7354881371063436,0.6082006069163882,0.0,0.0,0.0,8.64383219978726,8.044948036534464,0.532888483649331,0.009595714317505662,0.018084377542996775,0.0381341937502923,6.29704184534757e-05,0.00011842655515077783
24.0,8.865170222407032,0.6880134901343307,0.6130285608140374,0.0,0.0,0.0,7.564128171620392,7.0396668834897085,0.46750809123060016,0.008104150567753477,0.01524994516094883,0.03344602221959272,5.319358547865994e-05,9.988419920607994e-05
25.0,7.919297039026301,0.6457682821834675,0.6178565147116867,0.0,0.0,0.0,6.655672239827918,6.194201242669791,0.4120141327554239,0.006888699710905228,0.01295102993579594,0.029487129310555804,4.5210238994694765e-05,8.47986325413423e-05
26.0,7.11228211173602,0.6066497463509456,0.6208495018452177,0.0,0.0,0.0,5.8847828601384355,5.4763880735828305,0.3652328849784292,0.005888922633002541,0.011058483579683278,0.02610339263227385,3.865986594940946e-05,7.244499869237427e-05
27.0,6.425956976289936,0.5718709400282596,0.6235946330821197,0.0,0.0,0.0,5.230491406789441,4.8679551067359075,0.32464633120968817,0.005069398046531573,0.009495136144815265,0.023229927460506297,3.326667151204042e-05,6.223794115066369e-05
28.0,5.829653346820475,0.5395521518527117,0.6263397643190217,0.0,0.0,0.0,4.663761423267017,4.340461374937246,0.28988204526501177,0.004383972881057209,0.008204619264452663,0.020746848538301478,2.8788778300167674e-05,5.377738744448504e-05
29.0,5.317584763544265,0.5100288649755065,0.6290848955559237,0.0,0.0,0.0,4.178471004366094,3.8889484085521087,0.2598951410237691,0.0038129648642482618,0.007123127009585815,0.018619650941119958,2.502662837578927e-05,4.668384810743769e-05
30.0,4.869341244394577,0.4834452537150414,0.6318300267928257,0.0,0.0,0.0,3.7540659642331224,3.493964455829142,0.2337496652820956,0.0033315006258824555,0.006217278552994458,0.016740453777165265,2.1871301504491334e-05,4.0736690692073885e-05
31.0,4.476596268804586,0.45746661909850744,0.6345751580297279,0.0,0.0,0.0,3.384554488764327,3.149896959696466,0.21111742616540788,0.0029234819739182914,0.005446583710028137,0.015115146256607861,1.9195433113801193e-05,3.569750473236745e-05
32.0,4.135148545024732,0.43564554220188983,0.6367183211691121,0.0,0.0,0.0,3.0627846830704812,2.8504401763540965,0.19123985410668223,0.0025779381960183384,0.00479416737869051,0.013684210248580178,1.6915739309104326e-05,3.141922435833791e-05
33.0,3.829611498759562,0.4138244653052723,0.6378667200518555,0.0,0.0,0.0,2.7779203162963606,2.5852263116506875,0.1737088364062342,0.002279665969256417,0.004237797157610695,0.01242494459653437,1.4972086689309118e-05,2.7786270937465512e-05
34.0,3.560107994308239,0.39438862255595036,0.6390151189345991,0.0,0.0,0.0,2.526704252930754,2.3514529969074576,0.1581118038136217,0.002023647985489349,0.00375728826345463,0.011320600605370714,1.328843222857397e-05,2.4626026814288258e-05
35.0,3.3219564345370367,0.37640262690088266,0.6401635178173426,0.0,0.0,0.0,2.305390293845662,2.145581903582015,0.1442946514909051,0.0018031418985521752,0.0033414948641804824,0.010335333559585744,1.184343881772279e-05,2.1921885071104553e-05
36.0,3.10838634209151,0.3584166312458149,0.641311916700086,0.0,0.0,0.0,2.1086577988142796,1.9624633205207105,0.13210417185445972,0.0016118755944339457,0.0029836549671647715,0.009464616777794045,1.058623364621212e-05,1.9569512819551664e-05
37.0,2.9187683185111726,0.34332393823311724,0.6424603155828296,0.0,0.0,0.0,1.9329840647493282,1.7989783518229447,0.1211759686754569,0.0014461347188164705,0.0026718340874825825,0.008684757131673106,9.490002233390255e-06,1.7530424630100626e-05
38.0,2.7490178427604577,0.3284174310962286,0.6436087144655731,0.0,0.0,0.0,1.7769916968822204,1.6538901646231325,0.11139594549293165,0.0012995725130656088,0.002399428900907957,0.007982303257462449,8.538718814323954e-06,1.5745506992780135e-05
39.0,2.5939140368279543,0.31351092395934005,0.6447571133483165,0.0,0.0,0.0,1.6356459968690462,1.5222482038334502,0.10269160229804436,0.0011716029577288627,0.0021607206313077687,0.007351985543926641,7.700575820155894e-06,1.418054813311675e-05
40.0,2.4553484093794506,0.30113100487629263,0.6456951637304471,0.0,0.0,0.0,1.5085222427656244,1.403944009778428,0.09475971724073229,0.0010597355331293287,0.0019508064245071476,0.0067882077888165235,6.959966562142474e-06,1.2805270898838423e-05
41.0,2.3284629947204634,0.2887699447556439,0.6457306075834923,0.0,0.0,0.0,1.3939624447315568,1.297225324161438,0.08771849078207104,0.0009602725667999108,0.001765731908027192,0.006274723780244007,6.307778658291539e-06,1.1593126091898511e-05
42.0,2.2130502018558724,0.2764088846349951,0.6457660514365376,0.0,0.0,0.0,1.2908752657379667,1.2012769970558725,0.08129090436767465,0.0008724569253695176,0.0016025473232605082,0.005816108322767241,5.72975129502117e-06,1.0521229327208597e-05
43.0,2.1097445225727176,0.2660583761170044,0.6458014952895829,0.0,0.0,0.0,1.1978846559525445,1.1147912154060169,0.07542939188291352,0.0007946356674063512,0.001457677869769925,0.005396940603687382,5.222338426212159e-06,9.569887874892668e-06
44.0,2.0145296468768543,0.2558802968941703,0.6458369391426282,0.0,0.0,0.0,1.11281241074277,1.035619472649167,0.07010690170917994,0.0007249685435406811,0.001328733950541474,0.005018836552165902,4.765017562043524e-06,8.729877874978063e-06
45.0,1.9269462200133916,0.24570221767133618,0.6458723829956734,0.0,0.0,0.0,1.0353716224622787,0.9634908022140369,0.06531673549403462,0.0006629259612256822,0.0012139175837212032,0.004674913960212315,4.354967386943733e-06,7.97332295538816e-06
46.0,1.8479241779117597,0.23657336366824205,0.6459078268487187,0.0,0.0,0.0,0.9654429877945596,0.8984602606436446,0.06089128524979742,0.000607163058449315,0.0011103309881941572,0.0043626639654734374,3.9892197221061e-06,7.294278113289753e-06
47.0,1.775337830593291,0.2282727050326943,0.6459432707017639,0.0,0.0,0.0,0.9011218528005855,0.8385965704159519,0.056863580017131085,0.0005573354004307036,0.0010185046524690646,0.004075509730126465,3.662019394914611e-06,6.6904559023126035e-06
48.0,1.7084722195876538,0.21997204639714657,0.6459787145548093,0.0,0.0,0.0,0.842521458299828,0.7840696392005737,0.053182382023900104,0.0005129571188031173,0.0009354533240802098,0.00381151205196054,3.368354955774633e-06,6.1466885571947336e-06
49.0,1.6466032003857753,0.21167138776159886,0.6460141584078545,0.0,0.0,0.0,0.788917655344941,0.73420978904683,0.0497975957286861,0.0004723940042301552,0.0008607129209314639,0.003568403825477049,3.103685093880705e-06,5.656260163571882e-06
50.0,1.5907137916043825,0.20480791565189596,0.6460496022608998,0.0,0.0,0.0,0.7398562774277457,0.6885579204058735,0.04671554636693697,0.00043564744861289656,0.000794008384818008,0.0033450779539369226,2.863231998931787e-06,5.213280656369795e-06
51.0,1.5379121080628124,0.19800468195252566,0.645445476040738,0.0,0.0,0.0,0.6944619520281118,0.6463268659049103,0.043852645198505666,0.000402682931630848,0.0007328449247053652,0.00313945279763137,2.646143718357868e-06,4.814215460058088e-06
52.0,1.488283864639213,0.19120144825315533,0.6447549606733438,0.0,0.0,0.0,0.6523274527673318,0.6070911858897085,0.04122818310240639,0.000372776322379292,0.0006773152956091596,0.0029510897200735213,2.4496660095434414e-06,4.4528302103616586e-06
53.0,1.4420734633409407,0.18443356852843099,0.6440644453059498,0.0,0.0,0.0,0.6135754503131696,0.5710025639158981,0.03881613687599861,0.0003455184742120263,0.000627409164432575,0.0027774274126586354,2.2711525897330425e-06,4.12313509463719e-06
54.0,1.400056513694666,0.17883446057013597,0.6433739299385557,0.0,0.0,0.0,0.5778481257013032,0.5377460649860071,0.03657686194348057,0.00032091417466216445,0.0005821340903146184,0.00261621698184931,2.108000353116778e-06,3.825391528825559e-06
55.0,1.3604947647540861,0.17323535261184095,0.6426834145711615,0.0,0.0,0.0,0.5445759974081231,0.5067860624961419,0.03447772628375198,0.0002982993052593877,0.0005403190323686467,0.002468079532940198,1.9590558777982747e-06,3.5520449475053324e-06
56.0,1.323841393180194,0.16763624465354593,0.6419928992037675,0.0,0.0,0.0,0.5142122523192312,0.4785352999781211,0.032561769654832214,0.00027758708086982005,0.0005026713543937205,0.0023297945163750326,1.8246579482163009e-06,3.3046977352220855e-06
57.0,1.2890949192368273,0.16203713669525088,0.6413023838363734,0.0,0.0,0.0,0.4857553970075185,0.4520662989532894,0.030755136138895495,0.0002587782296320852,0.00046807706011458384,0.0022023295733668313,1.7014492161417384e-06,3.0759743885822675e-06
58.0,1.257164743889671,0.15726502617222227,0.6406118684689792,0.0,0.0,0.0,0.45928784877835965,0.42742017997845744,0.02910193977788112,0.00024147584976680128,0.0004364762610926659,0.0020833191101568057,1.5881151225509127e-06,2.8697944990580375e-06
59.0,1.2272431390998642,0.15266318823637542,0.6399213531015852,0.0,0.0,0.0,0.43465859520614963,0.404498277725892,0.02755046984285374,0.00022575320245909143,0.00040749509590234386,0.0019724364798321026,1.4839224082147833e-06,2.6789726804908824e-06
60.0,1.1989922834799611,0.14806135030052858,0.6392308377341911,0.0,0.0,0.0,0.4117000968100571,0.3831357123864571,0.026099447778801566,0.0002111905516679407,0.00038087868685092636,0.0018689751806167086,1.388667135889146e-06,2.5038732104269646e-06
61.0,1.1726394562167597,0.14345951236468174,0.6385403223667969,0.0,0.0,0.0,0.39063962455830953,0.3635622972705321,0.024744979555011214,0.00019793377410473153,0.000356381247302578,0.0017743876836162275,1.301642337298929e-06,2.343167518533479e-06
62.0,1.1476586328588139,0.13921778696770015,0.6378498069994029,0.0,0.0,0.0,0.3705910395535381,0.34489890442557525,0.023485294951935104,0.00018552782469836063,0.00033377837697724127,0.0016841187339058463,1.220298933837645e-06,2.195032078753239e-06
63.0,1.1245408556642968,0.13544970035818077,0.6371592916320088,0.0,0.0,0.0,0.3519318637566956,0.3275268217113275,0.022314785543114668,0.00017412505689192026,0.0003130111235185735,0.0015999171319266822,1.145228843738285e-06,2.058156770189589e-06
64.0,1.102551215965334,0.1316816137486614,0.6362109131935705,0.0,0.0,0.0,0.3346586916911658,0.31145885082928976,0.02121728669750784,0.00016362001301677509,0.00029387131157524625,0.0015220550052276612,1.0759121615408777e-06,1.9322366705101524e-06
65.0,1.0814513609894942,0.12791352713914206,0.6352351510661717,0.0,0.0,0.0,0.3183026869132307,0.2962334076671877,0.02018826534337334,0.00015389774350731583,0.00027606117791375835,0.0014482275817026072,1.011688744738873e-06,1.8159838484001438e-06
66.0,1.0613821247697428,0.12414544052962269,0.634259388938773,0.0,0.0,0.0,0.30297729779655297,0.28196801139197636,0.019222873513110396,0.00014496979509166666,0.0002598071316591982,0.0013789760213180837,9.524752029191068e-07,1.7078154389112023e-06
67.0,1.0428692401398745,0.12089552369058565,0.6332836268113743,0.0,0.0,0.0,0.2886900868377613,0.26867617765091034,0.018316205160531323,0.00013652680986107142,0.0002445960670877817,0.0013140756215484924,8.972818767702346e-07,1.6086529250499626e-06
68.0,1.0253749085299129,0.11782896727032979,0.6323078646839755,0.0,0.0,0.0,0.2752380765588784,0.2561544553923374,0.017469039977885972,0.00012873631463964627,0.00023044476465012821,0.0012530383001926712,8.461104072877497e-07,1.5159727556279571e-06
69.0,1.0086728993385867,0.11476241085007394,0.6313321025565768,0.0,0.0,0.0,0.26257838338608736,0.24435998972445025,0.01668170751991849,0.00012155966013084869,0.000217294130267141,0.0011956036727094404,7.989821342444317e-07,1.4296349934204767e-06
70.0,0.9926912293505828,0.1116958544298181,0.6303563404291781,0.0,0.0,0.0,0.250639038360708,0.233249578014573,0.015925946386893812,0.00011482370276993474,0.00020504657108177862,0.0011415397968469981,7.547243907920668e-07,1.3492816067764725e-06
71.0,0.9773960510968852,0.10862929800956224,0.6293805783017793,0.0,0.0,0.0,0.2393861738361376,0.22278130170265295,0.015209461905563859,0.00010853697991499885,0.00019384896009342327,0.0010910363932583322,7.135176540026992e-07,1.2743296959047467e-06
72.0,0.9630645541258704,0.10586510116930592,0.6284048161743806,0.0,0.0,0.0,0.22879463459211852,0.21291486598684475,0.01454831907297647,0.00010274325473649844,0.0001832035296754646,0.0010436213422541276,6.753771611229915e-07,1.2057615653938256e-06
73.0,0.9496128310713251,0.10337843075476329,0.6274290540469819,0.0,0.0,0.0,0.2188053455850317,0.20361559530029683,0.013919055432081589,9.733466835560155e-05,0.0001732929542135035,0.0009982871548551203,6.397967561137651e-07,1.1406050325404117e-06
74.0,0.9367702481416862,0.10089176034022064,0.6264532919195831,0.0,0.0,0.0,0.20942519592407946,0.1948881098969537,0.013323875004783077,9.227603286056912e-05,0.00016414702440287673,0.0009551014715230898,6.065531553678283e-07,1.0797815531189263e-06
75.0,0.9244397332262153,0.098405089925678,0.6254775297921844,0.0,0.0,0.0,0.2005571135920315,0.1866355276142078,0.012761841808563436,8.753470652254684e-05,0.0001555215335944964,0.0009150890148725282,5.754362892222161e-07,1.0236071415656086e-06
76.0,0.9125949699147787,0.09591841951113535,0.6245017676647857,0.0,0.0,0.0,0.1921747828522537,0.17882899665134983,0.012236659755862791,8.316502733454364e-05,0.00014741683929470065,0.0008770273655939811,5.462482303175109e-07,9.706754478208715e-07
77.0,0.9011886976429455,0.0934317490965927,0.6235260055373869,0.0,0.0,0.0,0.18423094306790253,0.17144098538744232,0.011728662779850827,7.897345527645273e-05,0.00013995042404088727,0.0008409309189660895,5.193025866668052e-07,9.209023260211615e-07
78.0,0.8906366107822333,0.09136898934621926,0.6225502434099882,0.0,0.0,0.0,0.17671737725594738,0.16444534622735793,0.011255484634133412,7.504555964139743e-05,0.0001329505823437224,0.0008071824062075718,4.934310617027719e-07,8.748634905815252e-07
79.0,0.8805287045407945,0.08935228000002259,0.6215744812825895,0.0,0.0,0.0,0.16960194301333453,0.15781734099573697,0.01081084789136811,7.140704169816687e-05,0.00012637500039239718,0.000774671111295118,4.6923025658118716e-07,8.316585600078385e-07
80.0,0.8706510957355308,0.08733557065382591,0.6204689152407388,0.0,0.0,0.0,0.16284660948017432,0.1515336400581972,0.01037947192972831,6.796892326089564e-05,0.0001202812149603745,0.0007440098009908338,4.467353690483646e-07,7.910373712081968e-07
81.0,0.8611355152578855,0.08531886130762922,0.6192642220472871,0.0,0.0,0.0,0.1565524321212102,0.14567861765862022,0.009978778600393182,6.473029490686749e-05,0.00011441409801218148,0.0007147125432900827,4.254720030739586e-07,7.534369624443204e-07
82.0,0.8517547157019714,0.08330215196143255,0.6180595288538356,0.0,0.0,0.0,0.15039303496240702,0.13994502201479683,0.009589042122387568,6.173503707101563e-05,0.00010896221022597608,0.0006871510402735643,4.054327834289442e-07,7.172172767166185e-07
83.0,0.8428253699238382,0.08128544261523588,0.616854835660384,0.0,0.0,0.0,0.14468509143058875,0.13463683373428223,0.009223427640093219,5.8820353238272985e-05,0.00010384552063145222,0.0006610938315917347,3.8687245917867053e-07,6.833731130022293e-07
84.0,0.8343517113290921,0.07959859662695154,0.6156501424669324,0.0,0.0,0.0,0.13910297218753204,0.12943622489645576,0.0088743902166687,5.6126686993126934e-05,9.900643158411184e-05,0.000636203360081086,3.6880483146478627e-07,6.517291765236452e-07
85.0,0.8263700404027293,0.07795863044872806,0.6144454492734808,0.0,0.0,0.0,0.1339659606390918,0.1246640586421007,0.008540674905525089,5.357534825905522e-05,9.444311791849247e-05,0.0006122345964230658,3.521276019634756e-07,6.217561673613408e-07
86.0,0.8185010366797767,0.07631866427050456,0.6132407560800291,0.0,0.0,0.0,0.12894161585126943,0.11998230206786255,0.008227371168214365,5.120066415892652e-05,9.020014885846659e-05,0.0005896123554388,3.3629457628467536e-07,5.934607618897833e-07
87.0,0.8109732189340716,0.07467869809228107,0.6120360628865776,0.0,0.0,0.0,0.12425845804336143,0.11562628263615177,0.00792819790855967,4.8923858842797186e-05,8.607819298655179e-05,0.0005680869588098594,3.215426985359934e-07,5.671377598537092e-07
88.0,0.8036161545917154,0.07303873191405758,0.610831369693126,0.0,0.0,0.0,0.11974605303831294,0.11142640774021004,0.0076418159967839,4.6762657945844505e-05,8.227556957151489e-05,0.0005479422259440547,3.0738986741843867e-07,5.415422652244243e-07
89.0,0.7964526122308826,0.07139876573583409,0.6096266764996744,0.0,0.0,0.0,0.11542716987515707,0.1074068586270056,0.007367920182432408,4.474813547593091e-05,7.864616723412456e-05,0.0005281848412553365,2.939722181152631e-07,5.17911800473541e-07
90.0,0.7898854669782551,0.06996240032533008,0.6085542459984734,0.0,0.0,0.0,0.1113688207833698,0.10363213716215355,0.0071081283336535414,4.288736030869191e-05,7.525708374031931e-05,0.0005096340762832358,2.814420071192351e-07,4.953396146765299e-07
91.0,0.7835769346038016,0.06863191053011876,0.6075007434986623,0.0,0.0,0.0,0.10744428009627793,0.09997766576322474,0.006861121887173581,4.105483901845278e-05,7.1997360295158e-05,0.000491696521316104,2.6985819189193306e-07,4.7424218949327545e-07
92.0,0.777461196522308,0.06730142073490743,0.6064472409988512,0.0,0.0,0.0,0.103712535226743,0.09650419667413865,0.006624537634239927,3.936683608457364e-05,6.893519472544462e-05,0.00047478648899916033,2.584247797472669e-07,4.5391433961866337e-07
93.0,0.771536588808064,0.06597093093969611,0.6053937384990401,0.0,0.0,0.0,0.10017191945001364,0.09321099669908141,0.0063980502101692255,3.7743860019554596e-05,6.604324436344805e-05,0.00045840242698611146,2.4794239642930985e-07,4.348945583531517e-07
94.0,0.7657440033913928,0.06464044114448479,0.604340235999229,0.0,0.0,0.0,0.09676332613097173,0.09003880238431075,0.006181300381328491,3.619267401387661e-05,6.336491810806037e-05,0.00044301112963854636,2.3780575411660469e-07,4.168481244809767e-07
95.0,0.7600893007151056,0.06330995134927346,0.6032867334994179,0.0,0.0,0.0,0.0934926156076852,0.08699446611162819,0.005974077233104409,3.474277142892768e-05,6.0740467612478704e-05,0.0004279610620658479,2.281398494918413e-07,3.99830285672841e-07
96.0,0.7546127144765862,0.06197946155406214,0.6022332309996068,0.0,0.0,0.0,0.09040002215861867,0.08411210745583227,0.005781680290904657,3.3359835215443326e-05,5.8312146844165456e-05,0.0004139594073303117,2.1911137385908423e-07,3.838918524994255e-07
97.0,0.7494197692283215,0.060811374378837685,0.6011797284997956,0.0,0.0,0.0,0.0874286661231598,0.08135059397522522,0.005589283348704906,3.204268514706595e-05,5.594794280493709e-05,0.0004002192522900308,2.1046798419475092e-07,3.6848058004308313e-07
98.0,0.7444835290506162,0.05973815337097348,0.6001262259999846,0.0,0.0,0.0,0.08461914980026634,0.07873688118949705,0.005409839060764015,3.080634189415148e-05,5.374654043429463e-05,0.0003873205195134489,2.022370241784251e-07,3.5392171842817433e-07
99.0,0.7396364763599367,0.05866493236310928,0.5990727235001734,0.0,0.0,0.0,0.08189882053244292,0.07620672935054829,0.005235468549860282,2.9602425259388693e-05,5.1640032311848584e-05,0.0003748457637864716,1.944912257219788e-07,3.3988871293382116e-07
100.0,0.7348587658171786,0.05759171135524508,0.5980192210003623,0.0,0.0,0.0,0.0792478332994711,0.0737376832813152,0.005068717272848781,2.847420689647496e-05,4.962594519760001e-05,0.0003628187472213059,1.870152704365271e-07,3.2682659098853667e-07
101.0,0.7301384405748877,0.05651849034738088,0.5968512247846518,0.0,0.0,0.0,0.07676872542893469,0.071431934616456,0.004909709319249885,2.7402967184373463e-05,4.7710893528790226e-05,0.0003514735187606031,1.7992629629149748e-07,3.1419461237700953e-07
102.0,0.7254608396347622,0.05544526933951668,0.5956832285689414,0.0,0.0,0.0,0.07433234200301421,0.06916360794748484,0.004755524478174002,2.637781384232044e-05,4.589406469386568e-05,0.0003404623571717598,1.7318380415811164e-07,3.0216137466820593e-07
103.0,0.7209346964225326,0.054372048331652476,0.5945152323532309,0.0,0.0,0.0,0.07204741581116808,0.06703781165639906,0.00460968719457058,2.53920976010724e-05,4.419644141535147e-05,0.00032987077038510425,1.6681833156121668e-07,2.908289420405183e-07
104.0,0.7164663998199386,0.053298827323788274,0.5933472361375204,0.0,0.0,0.0,0.06982033624559547,0.06496550274461468,0.004467576172203851,2.4464255903235724e-05,4.252030968554219e-05,0.00031983222376413795,1.605840931982592e-07,2.7997393475491644e-07
105.0,0.7122890564822804,0.05241605748292288,0.59217923992181,0.0,0.0,0.0,0.06769375906286218,0.06298559690704547,0.004333093625310569,2.3564274267832878e-05,4.095093979636701e-05,0.00031012874118081573,1.5482257396337247e-07,2.697571537977655e-07
106.0,0.7082207407378948,0.05155107563974408,0.5910112437060995,0.0,0.0,0.0,0.06565842143324703,0.061092643143637555,0.00420235459683782,2.273347214656823e-05,3.944834437852041e-05,0.00030083295678485545,1.49106053218597e-07,2.597863167330051e-07
107.0,0.7042305114886603,0.050686093796565274,0.589843247490389,0.0,0.0,0.0,0.06370117017951092,0.05927107497613257,0.004077712770692711,2.1913990163348583e-05,3.802864760917264e-05,0.0002920454822295123,1.4394773090209164e-07,2.5037995987661775e-07
108.0,0.7003483587223738,0.04982111195338647,0.5886752512746786,0.0,0.0,0.0,0.061851995675721104,0.05755302267032805,0.003957537629439289,2.1155757681451864e-05,3.6641479611967326e-05,0.0002832580076741691,1.3878940858558626e-07,2.4131625737792246e-07
109.0,0.6964710202705763,0.04895613011020766,0.5875072550589681,0.0,0.0,0.0,0.06000763538012597,0.05583497036452353,0.0038414663312078016,2.041242218050965e-05,3.5353500356143886e-05,0.00027506597857134853,1.340452330134263e-07,2.3272381104681455e-07
110.0,0.6926988116020585,0.048091148267028865,0.5863392588432575,0.0,0.0,0.0,0.05826840499656827,0.054216174558190965,0.0037310072536287787,1.97124445191185e-05,3.410608878688969e-05,0.00026705071065762006,1.2933765322730852e-07,2.245635935501588e-07
111.0,0.6889763237557575,0.04722616642385006,0.5851712626275472,0.0,0.0,0.0,0.05657889443799526,0.05264437589850079,0.0036228295466298266,1.903921138445641e-05,3.2933293195374125e-05,0.0002593748126202494,1.249907496660797e-07,2.16703710247159e-07
112.0,0.6853304915838204,0.046361184580671254,0.5840032664118366,0.0,0.0,0.0,0.054966040238675656,0.051142707783431884,0.003520846498606183,1.838904978409305e-05,3.178769648956319e-05,0.0002519793417594984,1.207291866331711e-07,2.0913858865972124e-07
113.0,0.6819510861889294,0.04558901480865182,0.5829566129811808,0.0,0.0,0.0,0.05340545808132335,0.04969028634006158,0.0034214985688650066,1.7775145505296487e-05,3.071150774784137e-05,0.00024486774395282037,1.1667701438871131e-07,2.0212289360803866e-07
114.0,0.6787604970955223,0.04488844616138691,0.5819404307407615,0.0,0.0,0.0,0.051931620057178794,0.04832114270045251,0.0033253294146128715,1.7195282001314922e-05,2.966946335969683e-05,0.0002379751438444507,1.1280967648636713e-07,1.9524619018343158e-07
115.0,0.675575061449083,0.044187877514121995,0.5809242485003423,0.0,0.0,0.0,0.05046293560249685,0.04695199906084345,0.0032339277028542385,1.6627704749061885e-05,2.867128943199324e-05,0.00023141200715249603,1.0911974472316446e-07,1.887537367068695e-07
116.0,0.6724909873134873,0.04348730886685709,0.579908066259923,0.0,0.0,0.0,0.04909561227190252,0.045680388608763195,0.003146088005600846,1.6077695811429225e-05,2.7723895933616733e-05,0.00022504603729393282,1.0559567169661391e-07,1.8244275981663665e-07
117.0,0.6694257773522506,0.042786740219592174,0.5788918840195038,0.0,0.0,0.0,0.047747152651722996,0.044423690710961417,0.003061761461328135,1.5557665128215654e-05,2.680738982656701e-05,0.00021905685624706595,1.0208062633111491e-07,1.7649325554866968e-07
118.0,0.6664167424154057,0.04208617157232726,0.5778757017790844,0.0,0.0,0.0,0.04645486941109671,0.04322311220507468,0.002977434917055424,1.5056226556263432e-05,2.5928873714450872e-05,0.0002130676752001991,9.885199006378613e-08,1.7068159823779036e-07
119.0,0.6634672019931229,0.04138560292506235,0.5768595195386652,0.0,0.0,0.0,0.04522207950134537,0.042076409195385474,0.0028984237079351695,1.4575489559722451e-05,2.5109280343716977e-05,0.00020730094574308356,9.566507878168709e-08,1.6519904173658984e-07
120.0,0.6605309608300384,0.04068503427779743,0.5758433372982459,0.0,0.0,0.0,0.04400258960205652,0.04094047336132466,0.0028216355661784902,1.4121538986158745e-05,2.4289686972983078e-05,0.00020181687959172328,9.26416739389022e-08,1.599094512564666e-07
121.0,0.6576892968428216,0.03999784092060524,0.5748271550578267,0.0,0.0,0.0,0.04286430090725052,0.03988420826008523,0.0027462180120952115,1.3671253515976561e-05,2.3520269592302243e-05,0.00019643845944762448,8.978506816583729e-08,1.5484834681081845e-07
122.0,0.6549731151621543,0.03943116576223084,0.5738109728174073,0.0,0.0,0.0,0.04173097672927229,0.038827943158845794,0.002675470655362928,1.3253992500263819e-05,2.2766877006244362e-05,0.00019130501211211848,8.69665356636828e-08,1.50039258772542e-07
123.0,0.6523225247560415,0.03886449060385643,0.5727947905769881,0.0,0.0,0.0,0.04066324323943071,0.03783691176556729,0.0026048011212725652,1.2836731484551074e-05,2.2057297645445447e-05,0.0001864067585588627,8.430759836838237e-08,1.4523017073426554e-07
