E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_0.29keV,subshell_MT535_0.02keV,subshell_MT536_0.01keV,subshell_MT537_0.01keV
113.0,0.5855573979324447,0.01181484256579521,0.570984082964178,0.0,0.0,0.0,0.002758472309949166,0.0026190661794509274,0.00013932030222849322,3.056569166333487e-08,5.516910509510352e-08
114.0,0.584177174523798,0.011613642969357726,0.5698834923134002,0.0,0.0,0.0,0.002680038954776513,0.0025446634679871447,0.00013529263768385184,2.9519456197314956e-08,5.325715031224697e-08
115.0,0.5827984887597862,0.011412443372920243,0.5687829016626222,0.0,0.0,0.0,0.0026031439056098315,0.002471612439259513,0.00013145146937571807,2.8523234961392164e-08,5.1437468842244574e-08
116.0,0.5814230241381017,0.01121124377648276,0.5676823110118444,0.0,0.0,0.0,0.0025294693788536615,0.00240157846439847,0.00012781367620650909,2.7566940667221582e-08,4.969139378522066e-08
117.0,0.5800517998561655,0.011010044180045276,0.5665817203610665,0.0,0.0,0.0,0.002460035630833921,0.002335713456920258,0.00012424753094001623,2.6647239782235026e-08,4.801277968239169e-08
118.0,0.5786980588243388,0.010825240873703025,0.5654811297102885,0.0,0.0,0.0,0.0023916889186328576,0.0022709006833617463,0.00012071608240146201,2.577487604663874e-08,4.6421496567316154e-08
119.0,0.5773662331868394,0.010661504297228785,0.5643805390595107,0.0,0.0,0.0,0.0023241891812443936,0.002206659035164756,0.0001174603918368657,2.4927508006261528e-08,4.4876275434642016e-08
120.0,0.576039208512459,0.010497767720754544,0.5632799484087327,0.0,0.0,0.0,0.0022614918111197872,0.002147219586800019,0.0001142047012722694,2.4120681644587526e-08,4.340564507481179e-08
121.0,0.5747125470630692,0.010334031144280303,0.5621793577579548,0.0,0.0,0.0,0.002199157769714006,0.002087953042594788,0.00011113937484281469,2.3363785298620788e-08,4.199864969935357e-08
122.0,0.5733895052217262,0.010170294567806062,0.561078767107177,0.0,0.0,0.0,0.0021404443807621167,0.0020322480253208864,0.0001081330458697458,2.2617787258969192e-08,4.066117903454385e-08
123.0,0.5720683862642392,0.010006557991331821,0.559978176456399,0.0,0.0,0.0,0.00208365105692925,0.001978327470738145,0.00010526237598911286,2.18943960407207e-08,3.936109573012351e-08
124.0,0.5707492812841525,0.00984282141485758,0.5588775858056211,0.0,0.0,0.0,0.002028874080596536,0.00192635627172876,0.00010245844654284418,2.121069462374568e-08,3.810242353410469e-08
125.0,0.5694306727181155,0.009679084838383341,0.5577769951548432,0.0,0.0,0.0,0.001974593505139779,0.0018747472675917595,9.978871350923703e-05,2.0548178224817133e-08,3.68990377699327e-08
126.0,0.5681180409194281,0.009517208395787617,0.5566766624327962,0.0,0.0,0.0,0.0019241702834582432,0.0018269327779687756,9.718179930484142e-05,1.991063522841774e-08,3.576959765794114e-08
127.0,0.5668366073730876,0.009384276387973104,0.5555784165886628,0.0,0.0,0.0,0.0018739142480560674,0.0017791182883457918,9.474199092944751e-05,1.9313741922186204e-08,3.4661567686803874e-08
128.0,0.565557496156909,0.009251344380158592,0.5544801707445294,0.0,0.0,0.0,0.001825981784610967,0.0017336273377964368,9.23021825540536e-05,1.8716848615954672e-08,3.358020731872489e-08
129.0,0.56427968377523,0.009118412372344079,0.5533819249003961,0.0,0.0,0.0,0.0017793456950152035,0.001689389174283394,8.990579904951811e-05,1.816289218682651e-08,3.257686460812532e-08
130.0,0.5630043226670937,0.008985480364529565,0.5522836790562626,0.0,0.0,0.0,0.0017351624266218916,0.0016474434888314753,8.766982885573865e-05,1.7614213579740292e-08,3.1573521897525744e-08
131.0,0.5617302317809613,0.008852548356715052,0.5511854332121292,0.0,0.0,0.0,0.001692250687286928,0.0016067691237513055,8.543385866195918e-05,1.7099253819229075e-08,3.0636906482022933e-08
132.0,0.5604580473899355,0.008719616348900538,0.5500871873679958,0.0,0.0,0.0,0.0016512438925895228,0.0015678638482841685,8.333372370614079e-05,1.6599922272840947e-08,2.9731218235197346e-08
133.0,0.5591859032077566,0.008586684341086025,0.5489889415238624,0.0,0.0,0.0,0.0016102773528469448,0.0015289585728170314,8.127384645055962e-05,1.6121660659597597e-08,2.8864166728808062e-08
134.0,0.5579152488947731,0.008453752333271513,0.547890695679729,0.0,0.0,0.0,0.0015708005962125043,0.0014914359349331736,7.932094183269006e-05,1.5657216458591607e-08,2.802245273851092e-08
135.0,0.5566466149724122,0.008320820325457,0.5467924498355956,0.0,0.0,0.0,0.001533344540407484,0.0014559340080358596,7.736803721482051e-05,1.5214369328599687e-08,2.722019496475579e-08
136.0,0.5553877962439692,0.008197604397829218,0.5456942039914622,0.0,0.0,0.0,0.0014959872822408295,0.0014204320811385457,7.551407443156845e-05,1.4781272893761817e-08,2.643576070100804e-08
137.0,0.5541472213996251,0.008090611750150571,0.5445959581473288,0.0,0.0,0.0,0.0014606512265698706,0.0013868926660953423,7.37185308206022e-05,1.4368851140026014e-08,2.568916859031399e-08
138.0,0.5529074175682681,0.007983619102471926,0.5434977123031953,0.0,0.0,0.0,0.0014260852956584059,0.0013541232700480953,7.192298720963595e-05,1.3975410290898152e-08,2.497729272382231e-08
139.0,0.5516684564578899,0.00787662645479328,0.542399466459062,0.0,0.0,0.0,0.001392363410792133,0.0013220676036318905,7.025793117057193e-05,1.3591246167487299e-08,2.428238407159371e-08
140.0,0.5504310369270765,0.007769633807114635,0.5413012206149286,0.0,0.0,0.0,0.0013601823842759153,0.001291515971427745,6.862956740425858e-05,1.3209989539930404e-08,2.3592774328993168e-08
141.0,0.5491940519960091,0.00766264115943599,0.5402029747707952,0.0,0.0,0.0,0.0013284357570624763,0.0012613103737479645,6.708957163448842e-05,1.2855114478099292e-08,2.295124497572049e-08
142.0,0.5480699730656392,0.007555648511757344,0.5392161648009459,0.0,0.0,0.0,0.0012981600612799178,0.0012325756535445608,6.554957586471826e-05,1.2503073613682618e-08,2.2314893499244684e-08
143.0,0.5469842149716904,0.0074486558640786986,0.5382670235791523,0.0,0.0,0.0,0.001268535166510594,0.0012044889088168333,6.401236956244186e-05,1.2168682184981792e-08,2.171078628465601e-08
144.0,0.5459001108528301,0.007341663216400052,0.5373178823573588,0.0,0.0,0.0,0.0012405644674447036,0.0011779238922289908,6.260757481505245e-05,1.184767269528575e-08,2.1131097839309867e-08
