E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_20.01keV,subshell_MT535_2.87keV,subshell_MT536_2.63keV,subshell_MT537_2.53keV,subshell_MT538_0.51keV,subshell_MT539_0.42keV,subshell_MT540_0.40keV,subshell_MT541_0.24keV,subshell_MT542_0.23keV,subshell_MT543_0.07keV,subshell_MT544_0.04keV,subshell_MT545_0.04keV,subshell_MT546_0.01keV,subshell_MT547_0.01keV,subshell_MT550_0.01keV
26.0,214.31849375451878,3.630952596560568,0.5485038995382073,0.0,0.0,0.0,210.13903715404928,180.521964751046,14.866981236883518,3.6793206368772933,5.987373644849331,2.611319656498935,0.6307076242957436,1.0325564445212487,0.03691116166914597,0.049449014594887354,0.45157317056245244,0.09613455337924143,0.15393226893560286,0.0015401452919530498,0.002030321517090603,0.017242672677838716
27.0,193.96856325354895,3.489468612900424,0.5543594212719962,0.0,0.0,0.0,189.92473502790978,163.34503414226032,13.519248515605936,3.2409799971919453,5.257909012136948,2.372093109912187,0.5571408659231165,0.9090912244289943,0.03141195060420835,0.04203605309111645,0.41010085609628566,0.08518828515665215,0.13579242848126288,0.0013140305189434428,0.0017289598179896976,0.015665723179141205
28.0,176.17367740051358,3.3513762883145595,0.5602149430057851,0.0,0.0,0.0,172.26208609499471,148.30564213598183,12.336316991219663,2.8666607778004756,4.643031178651438,2.163149090851971,0.4941842732177789,0.80386293886755,0.026920864898518474,0.035895153408080686,0.37365043818457844,0.07565868660715036,0.12023128727422532,0.0011261505578729256,0.0014789880999718109,0.014277239460195757
29.0,160.6894604967976,3.2143796019903426,0.5656915115688756,0.0,0.0,0.0,156.90938927643052,135.25609185344226,11.27502368490714,2.547261948823444,4.112423689974713,1.9788010198752843,0.44044926221712466,0.7139979785005794,0.023170362377988057,0.03082270146023876,0.34169649785465084,0.06748565023693275,0.10686849750280268,0.0009707156012680018,0.001272567494351912,0.01305293091297779
30.0,146.88755967075028,3.080231007416315,0.5710826270615744,0.0,0.0,0.0,143.23624611516436,123.59791513049521,10.334376476722223,2.272730246636384,3.655518670251192,1.815731095782399,0.3936740276795306,0.637144740617527,0.020026313345520554,0.026599429383950962,0.3130183837940313,0.06037364195589966,0.09524714917571832,0.0008397057450563189,0.0010988616519961821,0.011952155812423218
31.0,134.45940859320578,2.9577640151987814,0.5764737425542732,0.0,0.0,0.0,130.9251708518633,113.05195674348178,9.501607223278722,2.0350934470107984,3.26463407737744,1.6683889781699694,0.3535013512331076,0.570075428077478,0.017394640156450532,0.023064078902237755,0.28736366222405474,0.05414665176800138,0.08528523959173315,0.0007291414075985599,0.0009525000333293318,0.010977700757927774
32.0,123.44018412778196,2.8352970229812477,0.5811843342564318,0.0,0.0,0.0,120.02370258693927,103.71374048941468,8.75716580876835,1.8272877720227905,2.9224177770777775,1.5371602216170175,0.31791813866783025,0.5114922212632587,0.015170001562194248,0.020098264259124903,0.264519617148321,0.04867335264976739,0.07648903456339877,0.0006359520464740974,0.0008293517911471965,0.01010465728521588
33.0,113.65985408444895,2.72022383778665,0.5847703468564509,0.0,0.0,0.0,110.35485980073628,95.4246866685405,8.091516242185481,1.6461370349642945,2.6271743842538124,1.4195905879960649,0.28705277526725753,0.4603155523458949,0.013293035852644504,0.017594161701177394,0.2441652836769299,0.0439309095646546,0.06879332554614484,0.0005571238056181914,0.0007253573469478264,0.009327446163825701
34.0,104.84866517354105,2.6139733866159465,0.58835635945647,0.0,0.0,0.0,101.64633552305129,87.95342146060803,7.484581955749849,1.4872321372352142,2.3670015182962083,1.3138926381806095,0.25979966843295677,0.41586683987287143,0.011691994209705977,0.01544197905725892,0.22583623826927426,0.03971795747175814,0.06209568876550839,0.0004892792362273053,0.0006359728521067658,0.008630201107783935
35.0,97.05077108004126,2.507722935445243,0.5919423720564891,0.0,0.0,0.0,93.95110580077461,81.36077215231523,6.938796171126498,1.3468690219557875,2.1384451792373156,1.219408981976882,0.23596702022384547,0.37631929058886965,0.010322801757443677,0.013619219954627238,0.20939973930453257,0.035998493329591486,0.05620136400546872,0.0004309578876727627,0.0005592538471059145,0.007996066627126746
36.0,89.93551487009216,2.4096446754711716,0.5953657561818932,0.0,0.0,0.0,86.93050436116077,75.32468998324977,6.4470974678469215,1.2235398119681982,1.93806517877852,1.1329232365854485,0.21474963317954843,0.34177289805995503,0.009153402856324325,0.01204107196281144,0.1944536128284981,0.03271739409462988,0.051004798788504016,0.00038113788467430965,0.0004938257057202499,0.00742102246839
37.0,83.57385180505801,2.319150579517049,0.5986380622560009,0.0,0.0,0.0,80.65606322882351,69.9347074378724,6.002285746749279,1.1144772524685294,1.7602201401314495,1.053730695345568,0.19607082672027545,0.3111261959613982,0.008131692415834994,0.010678945509035786,0.18078413351730802,0.02981230455697495,0.04636076185452864,0.00033822577301976104,0.00043755695300858304,0.006901229657077256
38.0,77.81071642124782,2.228656483562927,0.6019103683301087,0.0,0.0,0.0,74.98014968843582,65.05297630094563,5.597369287541824,1.0185420746886313,1.6035429394868566,0.9831805739753938,0.17918879293214973,0.2836625522083628,0.007253323689392387,0.00950406758716524,0.1683715675789076,0.027214665937642914,0.04222588826652225,0.00030098181961651753,0.00038879284748741813,0.006427810747459819
39.0,72.48023667557331,2.1408115668159358,0.6051826744042165,0.0,0.0,0.0,69.73424222729457,60.528569382207,5.225861007853197,0.932284997914312,1.4637320610117668,0.9178626625058705,0.16429007133246154,0.25937578752480855,0.006487420535858346,0.00848401698172815,0.15720642634358586,0.024892792636043073,0.03857532848948513,0.0002685856941443546,0.00034649600382813243,0.0060052715480786965
40.0,67.64256178078345,2.06375023682111,0.6081680135272222,0.0,0.0,0.0,64.97064365265307,56.419769005757416,4.8861098859253005,0.8540505198590042,1.3391280219892143,0.858469472888012,0.15078958074576965,0.23753310789208018,0.005816577750715223,0.007596601760723308,0.14710518442642437,0.02280447841823617,0.03530786630258908,0.0002401619044941174,0.00030920783280140573,0.005613897947397294
41.0,63.240199687457924,1.9866889068262845,0.6099219759447051,0.0,0.0,0.0,60.64358895329704,52.68152486840674,4.5786855446894394,0.7847185688800267,1.2282991802778416,0.8045919435862525,0.13868358906806552,0.2182244450468439,0.005225103239801433,0.006821293238135157,0.13772878353052406,0.020941003778149926,0.032394722026810166,0.00021534845806978227,0.0002770601956449326,0.0052574240120903245
42.0,59.22228707685861,1.909627576831459,0.6116759383621881,0.0,0.0,0.0,56.70098359984062,49.27964056387775,4.293323111882462,0.7223068583106236,1.127643926474017,0.7551917683737659,0.12786396127410332,0.20059391497156928,0.004711623888527623,0.0061342724999512805,0.1291544361280396,0.01926700694857112,0.029776616820767238,0.0001936447683366336,0.0002487921739934298,0.0049330473228136615
43.0,55.53970555474001,1.8415272342296847,0.6134299007796711,0.0,0.0,0.0,53.08474815702714,46.15438414004342,4.032612668005517,0.6665046149824371,1.037584142948051,0.7091107910744806,0.11817361426746137,0.18502018401297599,0.004253390498965984,0.005537901646082989,0.12136326961973655,0.01776724835414372,0.027402761747505257,0.00017455112369086723,0.00022395530757755104,0.00463503357533638
44.0,52.19602734347545,1.777836018329422,0.615183863197154,0.0,0.0,0.0,49.80300745035197,43.320685825971275,3.7936163485065264,0.6157774899379381,0.9565475314968598,0.6667748747324904,0.1093092466658705,0.17082787905271105,0.0038539924108678737,0.005004848211377343,0.11420201004810637,0.01641319416897715,0.02527590854543984,0.00015775685464816886,0.0002020505254306129,0.0043584426257479774
45.0,49.08703094320819,1.7141448024291592,0.6169378256146371,0.0,0.0,0.0,46.75594843159344,40.68337202012669,3.5734550824009554,0.5698245424912469,0.8835611683910595,0.6279435293023874,0.10135841806267518,0.1579102555777858,0.003496130767245955,0.004538730746711023,0.10752821663276751,0.015189415131135042,0.02334249789354359,0.00014287286812347268,0.0001828692352268937,0.004102579692763265
46.0,46.23200953325198,1.6504535865288967,0.61869178803212,0.0,0.0,0.0,43.962864128088825,38.268041507384616,3.3679722877902543,0.5282704935340097,0.8173269353643684,0.5923832172880239,0.09412669623074427,0.14626375552250157,0.003180579134414686,0.0041216056191784,0.10134354095244,0.01406729152171834,0.02160290274321952,0.00012966137457983668,0.0001657341650475068,0.003868016586330978
47.0,43.60991418591952,1.5966492445589857,0.620445750449603,0.0,0.0,0.0,41.3928192325584,36.044663828816056,3.1784319269043184,0.49094439556286956,0.7573071152662441,0.5590804145133175,0.08743413001104282,0.13565095380282594,0.0028985413626458154,0.003751567641409072,0.09564441326981026,0.013066031166121322,0.020023983742256942,0.00011791374822179712,0.00015055333260466047,0.00365347548625697
48.0,41.18995723783541,1.5451448944228225,0.622199712867086,0.0,0.0,0.0,39.02261261160801,33.991155953832674,3.004631596498913,0.4564461405353417,0.7032485592788567,0.5287668421597214,0.08141392562970123,0.1260187519839318,0.002645900568539401,0.003422037105210431,0.0904378304199696,0.012140736517326145,0.01858882742473696,0.00010746835133359005,0.00013711351111785126,0.00345107468730172
49.0,38.93867813631776,1.4936405442866594,0.623953675284569,0.0,0.0,0.0,36.82108403667822,32.085831566039275,2.840300406215629,0.42516814406950093,0.6533441545649251,0.5002159447806244,0.07587360973140779,0.11721934086920932,0.002420904122173397,0.0031265629264640694,0.08551112438733523,0.011299015982877272,0.01728477758856842,9.816429926882033e-05,0.0001249998778836767,0.0032652114168689717
50.0,36.813404248079515,1.4421361941504962,0.625707637702052,0.0,0.0,0.0,34.745560518787585,30.281257561093405,2.6892242815397376,0.3966870948039938,0.6085500776052092,0.47374377200374906,0.0708387511901913,0.1092568363084757,0.002218923381985311,0.0028616516560393,0.08099149929668284,0.010536042929748201,0.016095638108820923,8.987777599088344e-05,0.00011425896956716735,0.003094228544462667
51.0,34.87784136048406,1.3954820303240338,0.6263988810452218,0.0,0.0,0.0,32.855960381809844,28.641159607588957,2.5502045613375013,0.370584241529677,0.5673197908171879,0.44907097960784287,0.06625728088956641,0.10190767627754058,0.0020371238548317497,0.0026239223503432066,0.07682605432550317,0.009841885720298734,0.01500630024418458,8.247944096362685e-05,0.00010460530347230105,0.0029338184912358297
52.0,33.071445210770854,1.3532218405515029,0.6269465789061632,0.0,0.0,0.0,31.091276800861827,27.109249330170716,2.4194333342156464,0.34645269160970166,0.5295685555968899,0.425985149905552,0.06200691507396177,0.09521586926163017,0.0018732836356351896,0.0024103070473494165,0.07290230733058359,0.009207930695946562,0.014015136535299432,7.586443326550876e-05,9.614416908829028e-05,0.0027839946803149204
53.0,31.386796263564346,1.3109616507789719,0.6274942767671047,0.0,0.0,0.0,29.448340340998325,25.68265127641733,2.2972669790789464,0.3243132765312215,0.4946936564656109,0.40446247707737965,0.05810051368682998,0.08910428483352799,0.0017260013034128285,0.0022197441483037123,0.06926320473824263,0.008625618039814901,0.013112115793485653,6.987062446045342e-05,8.845334317098134e-05,0.0026428600539811645
54.0,29.81482437458026,1.2687014610064409,0.628041974628046,0.0,0.0,0.0,27.918080932919192,24.3528844983334,2.1837237597201264,0.30396999976904016,0.4626705900275714,0.3843698551284535,0.05450015736739472,0.08346219560398901,0.0015918092569654882,0.0020452055767121984,0.06583994906437599,0.00809004212520859,0.012275075651930601,6.446302397424147e-05,8.150185593883643e-05,0.0025118429349124225
55.0,28.363577098413792,1.2268300566201438,0.6285896724889874,0.0,0.0,0.0,26.508157372296612,23.13010762526893,2.0765494428275852,0.2852483693798397,0.4332330734887278,0.36596651215553144,0.05121652105148176,0.07822620220838478,0.0014702265044533127,0.0018870833002010618,0.06262386396021333,0.007599550015168457,0.011504521759687168,5.9550407156977544e-05,7.519847273566346e-05,0.0023896349478693107
56.0,26.99840619360426,1.1923060888949615,0.6291373703499289,0.0,0.0,0.0,25.176962743588998,21.973719794658034,1.976154390043774,0.2679928245282733,0.4061408387807528,0.3483584832421573,0.04815070401235956,0.07338567531424443,0.0013606788238073194,0.001743406515436623,0.059613711101045554,0.007146568681836518,0.010794869358528683,5.509996250364224e-05,6.946319582171904e-05,0.0022762380621655807
57.0,25.72709691813043,1.1577821211697792,0.6296850682108702,0.0,0.0,0.0,23.939629720286653,20.899061494614898,1.882306037154831,0.25206449664737895,0.38117720828384544,0.33193858259361936,0.04532822750773419,0.06893452772399424,0.0012607193760420022,0.0016136603691114207,0.056792461945235566,0.00672756106661324,0.010140593610583738,5.104200934392319e-05,6.431225975072872e-05,0.002168798853473826
58.0,24.553598217312963,1.123258153444597,0.6302327660718117,0.0,0.0,0.0,22.80010729564332,19.910934457481236,1.7944661003798805,0.23733925735864736,0.35814682637909057,0.31672612997171734,0.04274031957775627,0.06483846824912656,0.0011691698779195934,0.001495693217643621,0.054199404134962444,0.0063395478443451486,0.009536413153800022,4.7340922811030706e-05,5.959108796957577e-05,0.002068576650451078
59.0,23.432577324870312,1.0887341857194146,0.630780463932753,0.0,0.0,0.0,21.713062686708746,18.96446820946263,1.7132034822919446,0.22370600154566395,0.336873581935453,0.30224356726327006,0.0403154095951095,0.06103154958099832,0.0010861550971396274,0.0013873552669645094,0.051716751123143154,0.005979827007843947,0.008977388466514831,4.3996974058841185e-05,5.529941572712948e-05,0.001974112371139761
60.0,22.38303663360998,1.055249343587048,0.6313281617936944,0.0,0.0,0.0,20.696459116233793,18.080956438417683,1.6350501808034905,0.21106515300433576,0.3171986778878742,0.288826170524684,0.03806154473598421,0.05752795394989475,0.0010098753874894688,0.0012893927495343756,0.04938996829360166,0.005645948319789391,0.008458966388196749,4.089673189083363e-05,5.1374568138648425e-05,0.0018865772736123877
61.0,21.38832748490171,1.0274033763593822,0.6318758596546359,0.0,0.0,0.0,19.729048258271618,17.237579453121654,1.56225547518229,0.19932734962992846,0.29897889576139447,0.2760922951259913,0.035988450621230614,0.05425403533640661,0.0009410996043729737,0.001199692011899561,0.047227425039906165,0.005335689960485168,0.00797870993897397,3.809650097251449e-05,4.7785064424225887e-05,0.0018038046509568288
62.0,20.471110871353826,0.9995574091317163,0.6324235575155772,0.0,0.0,0.0,18.839129903799105,16.463540738506723,1.4944066141095436,0.1884122897289525,0.28208501825571,0.2638537871345429,0.034045164104945916,0.05123607452389124,0.0008770875810330101,0.0011170250393464825,0.045168705689819844,0.0050470369127822165,0.007535094855132886,3.552187274135668e-05,4.45017022869186e-05,0.0017252382801983216
63.0,19.5885492392221,0.9717114419040505,0.6329712553765187,0.0,0.0,0.0,17.98386653897934,15.71709264232217,1.4303723848622842,0.17824772228916955,0.26640039509654256,0.2523889295835815,0.032225184125560774,0.048417729885501276,0.0008184817002600706,0.0010415553430305315,0.04323233261837701,0.004778161197517122,0.007126146667887792,3.315073291182671e-05,4.150329639357121e-05,0.0016502236883505863
64.0,18.758332064733228,0.9438654746763847,0.6328371581668985,0.0,0.0,0.0,17.181629441515508,15.016707479129344,1.3702675568482485,0.1687685542551028,0.25181965962413216,0.24168787422108634,0.03052167179639802,0.04579009241522289,0.0007646242176120497,0.0009723593466739506,0.041414300172106115,0.004527403799261384,0.006737871699397325,3.098054251689542e-05,3.8741778032609985e-05,0.0015802604529216516
65.0,17.983127734732555,0.9160195074487189,0.6326306579409355,0.0,0.0,0.0,16.43447756853938,14.365931815101693,1.3130130339150974,0.15991606657292742,0.23824757309679687,0.23154870781158418,0.028939994597648948,0.04334823494851029,0.0007148519943103383,0.0009085330037722706,0.03965991838521512,0.004293258431173411,0.006376690971163046,2.8979940774035332e-05,3.6224275975901295e-05,0.001513691661423901
66.0,17.251150863065856,0.8929970477546905,0.6324241577149725,0.0,0.0,0.0,15.725729666044106,13.748554932598342,1.258179234145707,0.15170771234424255,0.22559799022801538,0.22196741819254595,0.027474323140461474,0.04109429333988093,0.0006696496911881498,0.0008503698525932068,0.03800407168008665,0.004075309989721503,0.006042527189581673,2.714259439690436e-05,3.387000750556137e-05,0.001450819135257569
67.0,16.560508354916777,0.8708279939076391,0.6322176574890095,0.0,0.0,0.0,15.057462714797396,13.165687797916013,1.2069077725281072,0.14402402408521486,0.21379292523835414,0.213056602358448,0.02609734511795512,0.03896078304385815,0.0006273786900515353,0.0007959402148506033,0.036462019539530405,0.0038715767915426407,0.005729823813700768,2.5451207180649407e-05,3.1699834361507086e-05,0.0013915747556490692
68.0,15.91334460825659,0.8486589400605877,0.6320111572630465,0.0,0.0,0.0,14.432674528602858,12.622388383301386,1.1577410784946034,0.13681690816444697,0.20276172448497387,0.2043580360991971,0.02480413267167045,0.03696507651518954,0.0005885358770845362,0.0007456505703444333,0.03499514540059911,0.003680681265956721,0.0054396488115440135,2.387975963645066e-05,2.9715550825700863e-05,0.0013359191180129185
69.0,15.293494826899693,0.8264898862135364,0.6318046570370836,0.0,0.0,0.0,13.835200292739952,12.101104837654614,1.1115827736048263,0.13017061723570486,0.19244031777591716,0.19632929717697248,0.02358975228515481,0.03512088007106471,0.0005525192574398232,0.0006996392378823979,0.033605454609402535,0.003501581740240675,0.005168709722388166,2.243945382819705e-05,2.7880452118613704e-05,0.00128359387661501
70.0,14.708764292336655,0.804320832366485,0.6315981568111205,0.0,0.0,0.0,13.272845281939967,11.610673054897129,1.0681312159100502,0.12377407393698117,0.18277055667517253,0.1886582664634003,0.022449354582822965,0.03337972094882007,0.0005191473436016063,0.0006570659313191791,0.032307169002898505,0.0033333317018454855,0.004911925563105388,2.1085262101503325e-05,2.618279401509233e-05,0.0012331359466184178
71.0,14.151534631657105,0.7824256811826619,0.6313916565851575,0.0,0.0,0.0,12.73771728699164,11.14353886582917,1.0267846341747426,0.11785789028608078,0.17369961722449784,0.1814785558564497,0.02138637471333084,0.031737778984161996,0.0004886161925023215,0.0006176893326504188,0.031048357734018442,0.003178078893814661,0.004671036876407857,1.9845554195531653e-05,2.4616530409923383e-05,0.001185337730088596
72.0,13.632050879891013,0.7649138220828121,0.6311851563591945,0.0,0.0,0.0,12.235951891008032,10.705595680267955,0.9880969874375686,0.11231168573252476,0.16523963797857844,0.1745536986025281,0.020389286428728382,0.030193294572704032,0.0004602649573928555,0.0005811204647107686,0.029872568929389137,0.00302761571893276,0.004447784854558948,1.8688780366984283e-05,2.3169843772286265e-05,0.0011404173546476035
73.0,13.138256433638313,0.7474019629829622,0.6309786561332316,0.0,0.0,0.0,11.75987581638104,10.29053222773771,0.9507061744051667,0.10704217118369451,0.1573618361468215,0.16803283136837902,0.019449729289907583,0.02876052073368785,0.00043387228183149686,0.00054708742900942,0.028747179348420124,0.0028893878670420694,0.004235301579876435,1.761139029391227e-05,2.182187856029868e-05,0.0010980554155685988
74.0,12.66992309017821,0.7298901038831125,0.6307721559072685,0.0,0.0,0.0,11.309260842847802,9.897596452429262,0.9153739750336475,0.10208182832563822,0.14986881387613482,0.16186291972484332,0.018564243224810963,0.02740903393857677,0.00040923725988039987,0.0005156380636899666,0.02768953190463113,0.002758209900245165,0.004036181825674815,1.6621686268820484e-05,2.056717026246287e-05,0.0010575825836523331
