E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_88.01keV,subshell_MT535_15.87keV,subshell_MT536_15.21keV,subshell_MT537_13.04keV,subshell_MT538_3.86keV,subshell_MT539_3.56keV,subshell_MT540_3.07keV,subshell_MT541_2.59keV,subshell_MT542_2.49keV,subshell_MT543_0.90keV,subshell_MT544_0.77keV,subshell_MT545_0.65keV,subshell_MT546_0.44keV,subshell_MT547_0.42keV,subshell_MT548_0.15keV,subshell_MT549_0.14keV,subshell_MT550_0.15keV,MT551,MT552,MT553,MT554,MT559,MT560,MT561
90.0,45.79014428204308,1.2305680014258666,0.6392707700515404,0.0,0.0,0.0,43.92030562598482,34.63906510830499,3.4825536068857095,1.8389454497664988,1.7780261672678643,0.7741206201165076,0.40660516279060327,0.4142127398744104,0.03583918428006975,0.03771008741833177,0.19941408829429547,0.10091303313668827,0.10211413467139588,0.00942742008820772,0.00985677455873766,0.00012190305984961841,0.0001310365073112628,0.04333512367245607,0.019770792220511427,0.019193243798913562,0.001219706079748222,0.0012359355231881227,0.005542899396892193,0.0005339930732549201,0.0004173823550059686
91.0,44.597602670755556,1.2305416529170905,0.639164300068299,0.0,0.0,0.0,42.72789658794912,33.72359260211837,3.391733547736103,1.7790674431898403,1.7167360023107132,0.754264620819131,0.3938701385119878,0.40029128946390313,0.03435665151472354,0.03610569766611952,0.1942007279615443,0.09774839680562394,0.09861988360737237,0.009046318935744268,0.00944068349379324,0.00011583502711585078,0.00012439191097876338,0.04220340537576441,0.019155823595314272,0.018550556650177734,0.0011709222673233406,0.0011836644791279958,0.005397140615583813,0.0005174690345643937,0.00040344611824108523
92.0,43.430654844614075,1.2305153044083144,0.6390578300850577,0.0,0.0,0.0,41.56108171933914,32.825902120693065,3.3017833446003264,1.7225529462378075,1.6570370449582392,0.7344651485088601,0.3817434472424412,0.3869213427740605,0.032950269011811875,0.03460588684069007,0.18904497175539012,0.09476561895470159,0.09535427255874816,0.008678261722442102,0.009044715371983638,0.00011012840239884078,0.00011824963134784768,0.04108376878304264,0.018571987074168936,0.017943699758346306,0.001123116722702388,0.0011346185353231116,0.005254806913179979,0.0005019867300217866,0.0003899862474748953
93.0,42.298431747352225,1.2304889558995384,0.6389513601018164,0.0,0.0,0.0,40.428991380517985,31.9499371237054,3.2171110608403413,1.668214907344961,1.6003439531206023,0.7156231443264743,0.3699670155983474,0.3741401237807435,0.031634158945939184,0.03315520760135339,0.18408679205134476,0.09185701056218444,0.09220375518176065,0.008330806878702333,0.008675651348075972,0.00010483857644544918,0.00011231309648944741,0.0400070172389735,0.01799896978159699,0.017338792690316775,0.0010787329592499824,0.0010882596723301398,0.0051181450043049,0.0004865044254791794,0.00037713937975888186
94.0,41.1826040037762,1.2304626073907623,0.638844890118575,0.0,0.0,0.0,39.3132964649236,31.081492374231786,3.1337767782429893,1.6158378248284693,1.5469225156278643,0.6971125664618393,0.35882047069050305,0.3618658289265956,0.030356555804186752,0.0317977034579322,0.17934529567257473,0.08910599445209456,0.08920172870525236,0.008003150948350819,0.008322689131101874,9.97142412036784e-05,0.0001067880144047031,0.038977297982891373,0.01746190794864139,0.01678260255008649,0.0010360983782515937,0.0010437673465379773,0.004989568087095064,0.0004720985563350179,0.00036511395127330717
95.0,40.07671107553036,1.2304362588819864,0.6387384201353337,0.0,0.0,0.0,38.20753630666918,30.213047624758175,3.0547969235403243,1.565592500128721,1.494746394776237,0.6790806327488492,0.3482851010134221,0.35012452983177345,0.029160850984454877,0.030484442046080265,0.17472303347312707,0.08644667360926224,0.08635487113449707,0.007688712838202752,0.0079863143883063,9.496896247547085e-05,0.00010161344954886723,0.037973460145907204,0.01693959700857922,0.016237911557896785,0.000995306419058301,0.0010017375560317384,0.004862009711413789,0.0004580704119756194,0.0003530885227877325
96.0,39.1006349399304,1.2304099103732102,0.6386319501520924,0.0,0.0,0.0,37.23159308404731,29.46329152255046,2.97909283075531,1.5179066627409732,1.4456067899133251,0.6620574572623005,0.3379916272523383,0.3387476702107851,0.028000784637200453,0.029262937878227445,0.17031660150782474,0.0838836182235156,0.08357497348142398,0.007388315809072514,0.007666446094900352,9.04780609507762e-05,9.677384068244653e-05,0.03701647123073116,0.016436645994835963,0.0157176993312303,0.0009572138822969896,0.0009621082054919372,0.0047406353688336554,0.0004449539334132983,0.0003419405253221329
97.0,38.13286058797281,1.2303835618644343,0.638525480168851,0.0,0.0,0.0,36.26395150050067,28.714594885341896,2.906021392401986,1.471919210737151,1.3977403670460844,0.645216312282202,0.32788273122945855,0.32795267950605866,0.026922119862759303,0.028095214263919976,0.16603608121499136,0.08145214114069214,0.08096061788527895,0.0071069567770156005,0.007363343971365721,8.630086882606557e-05,9.219274181693068e-05,0.03608681420230988,0.015959640395171268,0.015231878281025044,0.0009204102249537683,0.0009241980454054136,0.004623213672196648,0.0004318374548509772,0.0003310048316040005
98.0,37.22169377482678,1.2303572133556582,0.6384190101856096,0.0,0.0,0.0,35.3529175716271,28.01621749477603,2.832949954048662,1.427613621838874,1.351971250142182,0.6293961805576291,0.31846497684856045,0.31748798524721167,0.02588700391145536,0.026981026557106748,0.16190333731523282,0.07911702214554783,0.07838864243223788,0.006837655230883266,0.007076240693841058,8.231791125491992e-05,8.785471674791534e-05,0.035189235277223646,0.015496535241104033,0.014747300364319756,0.0008854152357965105,0.0008880431942082155,0.004508178819917084,0.0004195506186951246,0.0003206823454820602
99.0,36.32085564050114,1.230330864846882,0.6383125402023684,0.0,0.0,0.0,34.45221235434913,27.317840104210163,2.764456146481931,1.3849785079382717,1.3086078619892052,0.6137837353620615,0.30922210058341276,0.3075965492817295,0.024897696966584643,0.025922495498374002,0.15802156292156957,0.0768915300366889,0.07592768246047381,0.006580438841802285,0.006802622831856948,7.851976062016913e-05,8.382974736394504e-05,0.034346136812301066,0.015050096985660543,0.014300612418486569,0.0008524441157996348,0.0008536261158065784,0.004399396345653907,0.00040771735953488807,0.00031090856573528494
100.0,35.43656027135972,1.2303045163381061,0.638206070219127,0.0,0.0,0.0,33.56804967031143,26.627876186123128,2.6974593886501386,1.3454073623773761,1.2669833723775776,0.5989462685734044,0.3004117362959564,0.29794571070420844,0.02395941595706431,0.024921868251699373,0.1542147084979577,0.07466603792782998,0.07359166346832718,0.00633512363390942,0.006546950714631229,7.500043465355345e-05,8.00065318760548e-05,0.033519301974411705,0.014625981055428134,0.013853924472653384,0.0008207572959088119,0.0008210541638517498,0.004290613871390731,0.00039588410037465145,0.0003012836086136817
101.0,34.57965733877257,1.228915692892697,0.6377208121735546,0.0,0.0,0.0,32.71302076794894,25.960877683398763,2.6329916538797837,1.3058362168164805,1.2269323947390616,0.5846728317822132,0.2920989566514308,0.28887311576316166,0.02308242453822779,0.023974542451555288,0.15040785407434581,0.07259320659678797,0.071340653774357,0.0061025388309528415,0.0062947034186867845,7.168936862117483e-05,7.635004413134127e-05,0.03269246713652235,0.014221357331275561,0.013436606081269063,0.000790422937177177,0.0007900372645225063,0.004185933650215281,0.0003849452149031995,0.0002922404882639551
102.0,33.74745539394966,1.2151326684958237,0.6372355541279822,0.0,0.0,0.0,31.895087137664365,25.324380645925867,2.570216245401004,1.268047206497355,1.1886006316205628,0.5710054618895744,0.28389484987898606,0.2799502860848517,0.022210197822219432,0.023056551685246576,0.14684823548992387,0.07055632149871827,0.06919387017806423,0.005883229305083647,0.006060902871498118,6.857416164630307e-05,7.295885749845794e-05,0.03191930460569714,0.013829002580290201,0.013025670244806003,0.0007616515859828799,0.0007610245378525048,0.004086856240367156,0.0003740636734951728,0.0002833915287148475
103.0,32.924940206247484,1.2013496440989502,0.6367502960824096,0.0,0.0,0.0,31.086840208344075,24.68788360845297,2.5114611380633463,1.2321405854825307,1.1526143557265642,0.5573380919969355,0.2760806626872871,0.27162056153123887,0.02140586675913069,0.02218302886729903,0.14337494264104206,0.06862660581657314,0.0671446659051036,0.005666358921878412,0.005831930336285642,6.556763959890343e-05,6.973187105076358e-05,0.031164882486458823,0.013437187233647584,0.012637173375660279,0.0007342864977248942,0.0007323992673582086,0.00398777883051903,0.00036389065197597816,0.00027493289021706085
104.0,32.1289923266686,1.1875666197020769,0.6362650380368372,0.0,0.0,0.0,30.305160737779932,24.07639583584924,2.452907346995147,1.1964040203146677,1.1166280798325656,0.5441289054394903,0.2685499863355569,0.2633786277964207,0.02062618070550786,0.021374963773743226,0.13999590300879394,0.06675980580505689,0.06509546163214296,0.005466391706038719,0.0056190419514956964,6.272733935897195e-05,6.666863123369973e-05,0.030430922603094022,0.013079321251379783,0.012260862539771402,0.0007080863886621068,0.0007057107148453235,0.0038953718151238906,0.0003538382177858604,0.0002666658913826111
105.0,31.37723304622857,1.1737835953052036,0.6357797799912648,0.0,0.0,0.0,29.567669744411063,23.499811417933604,2.39637968877631,1.1636240581272004,1.0829999063956097,0.531659156254769,0.2611679403068279,0.2556955031541436,0.019886932918961955,0.02056689868018742,0.13675340516128015,0.0649844265751759,0.06321599068930413,0.005270349066900701,0.005413498239521396,6.0061965245873633e-05,6.376775443815952e-05,0.029726605742064302,0.01272145526911198,0.011898386355704605,0.0006833524507723018,0.0006796029675136776,0.00380407300065528,0.00034435594424934887,0.00025890644969032127
106.0,30.63003390645255,1.16000057090833,0.6352945219456924,0.0,0.0,0.0,28.834738816928898,22.923227000017963,2.342523142023825,1.1308440959397332,1.0504108167178787,0.5191894070700477,0.254154959263357,0.2481249610103437,0.019183589411207503,0.019832663668071595,0.13365427291651752,0.06320904734529492,0.06135689118317411,0.0050859005138275196,0.005216311124444247,5.7508525720189155e-05,6.10500785983808e-05,0.029053414484042087,0.01238298862471833,0.011553361201048409,0.0006594532769177161,0.0006553844279970506,0.0037163002966083885,0.0003350609208418909,0.0002512904303773751
107.0,29.92128593760721,1.1462175465114568,0.6348092639001199,0.0,0.0,0.0,28.14025916002315,22.38046500469071,2.2886665952713408,1.1000004226700366,1.018685539968378,0.5075445253220536,0.24733630299100937,0.24097060619286556,0.018506326738620574,0.019100560371875065,0.13064168533237536,0.061575899151477965,0.05957712139318472,0.004908826362066425,0.005029349716845743,5.508378880019619e-05,5.841763833610237e-05,0.028399012633640662,0.012052802489655626,0.011215295513907654,0.0006363672983422165,0.0006317943667911634,0.0036313047939056852,0.0003262030641689698,0.00024406828020080612
108.0,29.23311871232078,1.1324345221145835,0.6343240058545474,0.0,0.0,0.0,27.466360239509473,21.85165682380901,2.2378342848400172,1.069903917853382,0.9889893946270188,0.4960429687913982,0.24078084521191045,0.23400940547965376,0.01785919604639037,0.018420155468889716,0.12762909774823317,0.059945691702425245,0.057880193635054124,0.004738051950863825,0.004854840597654416,5.278936867458179e-05,5.595917993378524e-05,0.027744610783239233,0.011736826056433221,0.010897713444470023,0.0006145557082188775,0.0006093460395154926,0.003548921797918573,0.00031760059518575216,0.00023707790739290992
109.0,28.55905858453204,1.1186514977177102,0.633838747808975,0.0,0.0,0.0,26.806568333911653,21.33360413170708,2.1875436339974033,1.0409352682598962,0.9593002657353219,0.485227337347469,0.23446965786317836,0.22733257216258806,0.017243243647129813,0.017769062213397413,0.12484284144832675,0.05838264532593405,0.05620905982535374,0.004576496702501348,0.004681835071134628,5.0616633732950196e-05,5.364419787775794e-05,0.027139349024941316,0.011429096550941036,0.01058724806737563,0.0005935215104241008,0.0005880453285370981,0.003469083430433319,0.00030930838750053513,0.000230306266992605
110.0,27.917925396295736,1.1048684733208367,0.6333534897634026,0.0,0.0,0.0,26.17970343082855,20.843339320555312,2.137999738912736,1.013154611840766,0.9320825554565301,0.4744117059035397,0.22832893405744506,0.2209250348420515,0.016651672660187335,0.017145139785486457,0.12208497969106896,0.05686302749084728,0.054651294031648756,0.004421691486659167,0.004518901133777592,4.858867498208614e-05,5.1397431860748106e-05,0.02654025216976628,0.011135895028243144,0.01028906466595822,0.0005733862813679215,0.000567572727787654,0.0033934134795097137,0.000301339715907173,0.00022388250826688207
111.0,27.285140460793876,1.0912538587630878,0.6328682317178301,0.0,0.0,0.0,25.561018372092402,20.356476064094572,2.0915525001905917,0.9860760499292629,0.9048648451777381,0.463934729483725,0.2224822375401968,0.2146803827268769,0.016092510861639476,0.01654947339518376,0.1193406052482238,0.05541302552988889,0.05309352823794377,0.004275120315885107,0.004360544050821887,4.660050528609528e-05,4.93059562812263e-05,0.02594400116677616,0.010849883591994704,0.010003606967933554,0.0005542717835932302,0.0005481569554551488,0.003319726839311828,0.0002935610127443467,0.00021759942301610436
112.0,26.685135793525784,1.0779527267969522,0.6323829736722577,0.0,0.0,0.0,24.974800016047695,19.897623364081877,2.0451052614684473,0.9603043855657447,0.8793675814196056,0.45403366506594967,0.21671825444621318,0.20877646601372296,0.015555880929348637,0.015993440289561164,0.11674622608990701,0.05399020840190962,0.05165347499733596,0.0041323196195295255,0.004211885652821652,4.472365874934244e-05,4.726967650991368e-05,0.02537939948960008,0.01058250475305423,0.009724726018988345,0.0005357521068454671,0.0005294942865005762,0.0032460401991139427,0.0002861728772250868,0.00021161055373280954
113.0,26.093720468345964,1.0646515948308164,0.6318977156266852,0.0,0.0,0.0,24.39717114305454,19.443248151689843,2.001212203429045,0.9350708887069868,0.8542851805135796,0.44413260064817434,0.21129706618944238,0.20297488853685844,0.015039078435548692,0.015437407183938571,0.11417391784782036,0.052642862291447774,0.05021578913252632,0.003995579762046552,0.004070781100719028,4.294584227058025e-05,4.5368202179902835e-05,0.02482189273652372,0.010315125914113753,0.009460316241236975,0.0005180925025485616,0.0005114138066297201,0.0031748879014357194,0.00027889117769114757,0.00020582659463185996
114.0,25.527751752735544,1.0513504628646808,0.6314124575811128,0.0,0.0,0.0,23.844988735588476,19.01022492545628,1.9578860804607505,0.9110504674196218,0.8305079201305636,0.43451716325192635,0.20595326714778348,0.19747846321812737,0.014542718642753947,0.014922417522724742,0.11172629753642818,0.05131004866794736,0.04886897384199711,0.0038634131051237717,0.003932100071431443,4.127386847888569e-05,4.3601143186683726e-05,0.024287930870798374,0.010052818553813184,0.009203431756572487,0.000501604311095015,0.000494136975498414,0.0031075105239944693,0.0002720053452830108,0.00020018445257231844
115.0,24.97959368414488,1.038049330898545,0.6309271995355403,0.0,0.0,0.0,23.310617192162713,18.591221248341274,1.9163438148076517,0.8875799091359792,0.8072749251020537,0.4251886124070661,0.20084491658966822,0.19212672125642594,0.014069809014686064,0.014415610519629649,0.10933732262373141,0.05005508722013875,0.0475354413331009,0.0037417169187400966,0.0038025579120683477,3.965759613293879e-05,4.186867078339468e-05,0.023772610296524836,0.009807997064289174,0.0089537471389559,0.00048527587590877793,0.0004780691327861973,0.003040133146553219,0.000265248862956677,0.0001948476960296006
116.0,24.452241935749857,1.0247481989324092,0.6304419414899679,0.0,0.0,0.0,22.797051808093716,18.18917367410551,1.8755760259713194,0.8650930405914912,0.7851703079386599,0.41616638827678337,0.1958860541894501,0.18695472208812666,0.013625583048606126,0.013941176688832465,0.10707981379057735,0.04881637024761487,0.0462799838388652,0.003620039844375843,0.0036749843786234326,3.8112820875309306e-05,4.0248785939587545e-05,0.023278458133639386,0.009563175574765163,0.008716849824505433,0.0004696054970147032,0.00046215956595683827,0.002976606892060739,0.00025875181131300527,0.00018964386000874502
117.0,23.92920658479713,1.0114470669662736,0.6299566834443955,0.0,0.0,0.0,22.287802857035995,17.78712609986975,1.8372803705929797,0.8432818512029688,0.7635470988790525,0.40734428982091586,0.19106344334082662,0.18201278271708277,0.013185773110802481,0.013474763338464127,0.10482230495742328,0.047634303339538185,0.0450372298973486,0.0035052610850609166,0.0035557942419470008,3.666398361608137e-05,3.866852800054431e-05,0.022784305970753933,0.009333685398090555,0.00848576918822086,0.00045464605876442693,0.0004470621430451689,0.0029136033651986793,0.00025247672672749834,0.00018459246617250156
118.0,23.4216554089262,0.9981459350001378,0.629471425398823,0.0,0.0,0.0,21.794037940730984,17.397159030065556,1.7995704347179693,0.8221436274969972,0.7430349474400758,0.3990489058465726,0.18645744885115292,0.17717397642236055,0.012767080049501776,0.01303945112254653,0.10256479612426922,0.046482091895858405,0.04386926481391868,0.0033950959953458156,0.003440826709329775,3.5282392889040446e-05,3.720522386162879e-05,0.022294066723679402,0.00910867990828645,0.008261933703551032,0.000440302480702608,0.0004326535583674333,0.002854757635496726,0.0002463353761322825,0.0001797873469315786
119.0,22.935924633029266,0.9848448030340021,0.6289861673532505,0.0,0.0,0.0,21.322093714038864,17.02707883467126,1.7618604988429591,0.8018773381783276,0.7228194233853219,0.3908848065156343,0.1819353577971999,0.1725685826832396,0.012364710917402561,0.012615619881627411,0.10047201674087196,0.0453666012619698,0.04271387176652855,0.003286358203225012,0.003330046195316356,3.3980176595988256e-05,3.5784304312790334e-05,0.02184467401002148,0.008895151038885218,0.00805327007819843,0.0004265349997291483,0.0004184271137821298,0.0027961187367939867,0.00024050190985981185,0.00017515480832700723
120.0,22.454036500091032,0.9715436710678664,0.6285009093076781,0.0,0.0,0.0,20.853992026914263,16.657396227726096,1.7254946752172398,0.7819822732788961,0.7038010850735061,0.38272070718469603,0.17761415433400565,0.1680937374973063,0.011977755790707076,0.012207136278576258,0.09842747890999824,0.04429396904909233,0.041620493837663926,0.0031857211348336563,0.003224696886574847,3.272036764678634e-05,3.4425340327780155e-05,0.021395281296363557,0.008681622169483986,0.00784613866743284,0.00041347565841714547,0.0004052344175718985,0.0027374802935182297,0.00023477462428456226,0.0001707192924885868
121.0,21.99778498404911,0.9582425391017306,0.6280156512621057,0.0,0.0,0.0,20.411526837603702,16.309607378436716,1.6909280674588478,0.7630902012852641,0.6850786606023337,0.37480879902738834,0.17346339192962912,0.16373615472726444,0.011605521095222204,0.011819661066694234,0.09638294107912453,0.04323939561963373,0.04055011994343964,0.003088231961686956,0.003125302968899556,3.1510187500625155e-05,3.3145357726375894e-05,0.020947587395158247,0.008479367760609815,0.007639007256667252,0.0004005563732859785,0.00039254719069967093,0.002683686362715858,0.0002292585600218498,0.00016628377665016636
122.0,21.550146285218137,0.9461026878861716,0.6275303932165333,0.0,0.0,0.0,19.976513150665216,15.966665491151307,1.6563614597004561,0.7448166661289192,0.6671898022444014,0.3673844888803378,0.16946610512515328,0.15959353367838353,0.01125010351059593,0.011452544708096002,0.09443876683727168,0.04224001969744206,0.039518446460915874,0.0029937219567125356,0.0030275499288126046,3.0360657183430224e-05,3.191668516540768e-05,0.020534018735244665,0.00828321999342678,0.0074501941864303,0.00038855323870260107,0.0003802855173166609,0.0026298924319134867,0.00022401520504003764,0.0001620511792072224
123.0,21.12424470877502,0.9347661721944549,0.6270451351709607,0.0,0.0,0.0,19.562433337761124,15.641237293836529,1.6236021504858582,0.7272977991120255,0.649868513910319,0.35996017873328723,0.16546881832067747,0.15558423467240012,0.010903708026901241,0.011091106166099764,0.09256402079899559,0.041264164985236114,0.03852606410598246,0.002904398187164593,0.0029326772278693933,2.9261390535854096e-05,3.0757338673947716e-05,0.020120450075331083,0.008087072226243747,0.00726265259330745,0.00037655010411922357,0.00036848095938213956,0.002576098501111115,0.00021890395335696423,0.00015803115791498642
124.0,20.699732242141202,0.9234296565027383,0.6265598771253883,0.0,0.0,0.0,19.149742702524268,15.315809096521749,1.5912194019296302,0.7097789320951319,0.632973889660644,0.3526721013123602,0.16158222614817203,0.15176115246234664,0.010576099231375913,0.010745031548732556,0.0906892747607195,0.04034080790872664,0.037559534396399384,0.0028176106716744816,0.002843496038946619,2.820040824905645e-05,2.9627331063018114e-05,0.019716252166115,0.007907141045726842,0.007076441853971241,0.0003654725628343911,0.00035751188776817774,0.002525663980765346,0.00021379270167389084,0.00015401113662275045
125.0,20.291436934200995,0.9120931408110217,0.6260746190798159,0.0,0.0,0.0,18.75326922398665,15.001973831082951,1.5606719171576,0.692870349583739,0.6173042701326439,0.34583987310733905,0.15796461436443138,0.14793807025229316,0.010263671999104133,0.010410612106310436,0.08891537030467966,0.03941745083221716,0.036653677886230064,0.002733819920419444,0.0027553689755595765,2.7203833788570844e-05,2.8555585883070974e-05,0.019331677524374594,0.007727658150259078,0.006905579298679775,0.0003546083658471855,0.00034655652557018647,0.0024753223266628026,0.0002089053652803653,0.00015022168887246907
126.0,19.897978903025297,0.9007566251193051,0.625565132588085,0.0,0.0,0.0,18.371657218344126,14.701512375185427,1.530472685931603,0.6768993358721298,0.6016346506046436,0.3390076449023179,0.15434700258069073,0.14423400504345896,0.009960127843698178,0.01009969513001902,0.08717757774075745,0.03849409375570769,0.03574782137606074,0.0026557195635465687,0.002673068726195743,2.6239157880311158e-05,2.752225581917806e-05,0.01894710288263419,0.007548175254791314,0.006734716743388308,0.000344227998170107,0.0003360601233830878,0.0024265370997034047,0.0002042694822844337,0.00014655576037356355
127.0,19.505052185192238,0.8894201094275884,0.6248596159410722,0.0,0.0,0.0,17.990772481381786,14.401050919287902,1.500273454705606,0.6609283221605207,0.5860142620040221,0.33238741538717176,0.1507876318197322,0.14077125720384678,0.009658535870257461,0.009791917128181619,0.08546024957692082,0.03765654615194078,0.03485366561685029,0.0025776192066736935,0.0025919487181335845,2.5314006101416175e-05,2.6540739337249924e-05,0.01858359952216102,0.007382197964346158,0.006568737629143466,0.00033424503201589666,0.00032606319416911636,0.0023795122077932144,0.00019963359928850213,0.00014288983187465805
128.0,19.127197207720187,0.8780835937358717,0.6241540992940594,0.0,0.0,0.0,17.62495954534004,14.11079262477877,1.4720154002106651,0.6457733129948289,0.5717560391498172,0.3260343712303654,0.14749313967682737,0.13730850936423458,0.00937979297976629,0.009493176560969492,0.08383405382442415,0.036821484415168845,0.0340279869321435,0.0025024496223110004,0.0025152319738396462,2.4432374075908673e-05,2.5612477777174613e-05,0.01822272140484245,0.007218882069351959,0.006412161827680449,0.0003245324984061087,0.0003162549434355605,0.0023327075182748647,0.00019515657527260257,0.00013950658881944686
129.0,18.75592959714914,0.8667470780441552,0.6234485826470465,0.0,0.0,0.0,17.265733898386642,13.826035588441641,1.4442452116474074,0.6310439883756163,0.5574978162956125,0.319681327073559,0.14419864753392256,0.1339650942888167,0.009103298370779233,0.009214627569479232,0.08220785807192749,0.035986422678396905,0.0332023082474367,0.0024313529587576504,0.0024407450683773943,2.3606212703536984e-05,2.4710980677543162e-05,0.017882176934217266,0.007055566174357762,0.006255586026217431,0.00031526931575228724,0.00030702753683645173,0.002288593354327464,0.00019092612163496768,0.00013614424938958463
130.0,18.393102799482985,0.8554105623524385,0.6227430660000337,0.0,0.0,0.0,16.91494917436573,13.548266646763214,1.4164750230841496,0.6165290757175407,0.543647733854729,0.3137010015204531,0.14095737590625096,0.13080924781302145,0.008841811989077278,0.008936078577988973,0.08066483926286827,0.03520890240819168,0.03240623325327098,0.0023604729288109207,0.002368602042850568,2.278313497616817e-05,2.384915360115703e-05,0.01754953148384961,0.006903607533240837,0.006107871592561752,0.0003064801413668365,0.00029796135226549956,0.0022444791903800626,0.00018669566799733276,0.00013286752675143463
131.0,18.042385895842344,0.8440740466607219,0.6220375493530209,0.0,0.0,0.0,16.576274295135864,13.279710544398439,1.3897373308694454,0.6028067109496269,0.5305197275600361,0.3077395742220849,0.1379395436820083,0.1276534013372262,0.008591539376726609,0.008673352137658243,0.07913039297311061,0.03444893282670375,0.03164486274563525,0.002294986935963337,0.0023016995228687643,2.2014552681270358e-05,2.3042105193335515e-05,0.017216886033481954,0.006754122904560791,0.005963602460127297,0.00029789885352519616,0.00028935849592441485,0.0022023918475745975,0.00018261684883737138,0.00012976692192616534
132.0,17.70169339549753,0.8327375309690053,0.6213320327060081,0.0,0.0,0.0,16.247623834099596,13.020057486362703,1.3634781862818255,0.5891138308900471,0.5173917212653432,0.30211978475880397,0.13492171145776566,0.12464710535503498,0.008347321871371603,0.008422941866193514,0.07769285684726093,0.03368896324521581,0.030886821493784297,0.0022295009431157527,0.002235015635928202,2.1272455498159094e-05,2.226044593279106e-05,0.016884240583114295,0.006604638275880746,0.005821602000372678,0.0002893175656835558,0.00028100847764778874,0.0021608426046884053,0.00017873421340666306,0.00012666631710089605
133.0,17.37490621561402,0.8214010152772887,0.6206265160589952,0.0,0.0,0.0,15.932878698784325,12.770915082174618,1.3384308283471051,0.5762158903569476,0.5051563681906867,0.2966249304883551,0.13198185863590195,0.12175422375864914,0.008110726746542056,0.00818606323886947,0.07626842972529155,0.032973138913166694,0.030177595265202767,0.002168195335499034,0.0021696948389707676,2.057024874285799e-05,2.1504128396651536e-05,0.016575722401015566,0.006466220235512778,0.005687990367925715,0.00028145436950879974,0.0002729172963133997,0.0021206786587950584,0.00017485157797595476,0.00012375566154147275
134.0,17.05047487041008,0.811299845147053,0.6199209994119824,0.0,0.0,0.0,15.619254036182173,12.521772677986533,1.3141781623373823,0.5634171252653094,0.49294350568990947,0.29113007621790615,0.12920225439000219,0.11886134216226328,0.007885757336613288,0.007949184611545425,0.07484400260332216,0.03227742294087699,0.029468369036621235,0.0021073938050159085,0.0021086235632379207,1.9868041987556884e-05,2.079066226076212e-05,0.016271995294443516,0.006328636495009558,0.005554378735478751,0.0002736411680785619,0.00026539480239873596,0.002081398404571015,0.00017114977732554082,0.00012088189241564232
135.0,16.728675530947694,0.8020130899600849,0.6192154827649696,0.0,0.0,0.0,15.30744696240785,12.27263027379845,1.2899254963276594,0.5515030192787228,0.48136809657995955,0.2856352219474572,0.12642265014410245,0.11616530297106335,0.007662585558470847,0.00772433550320856,0.07344898109343037,0.03158170696858728,0.028798865565428215,0.0020501692187612545,0.002048206265467121,1.922913779873826e-05,2.009447029349597e-05,0.015968268187871466,0.006192706351793286,0.00542835645608376,0.00026611807837631155,0.000257914474473177,0.0020436915766081608,0.00016756719396292588,0.00011809897432773649
136.0,16.426378683105767,0.7927263347731168,0.6185099661179568,0.0,0.0,0.0,15.015142386400559,12.042180873015194,1.2656728303179365,0.5395889132921362,0.46990345745084383,0.2805015664658215,0.12376347299484197,0.11349901325433562,0.007454951074157574,0.007508339572216058,0.07213806504855884,0.030926558416656768,0.02813414298616592,0.0019940749122072826,0.0019910311016055862,1.8592868057374483e-05,1.943579391221679e-05,0.01568141668849576,0.006065417572671125,0.0053040199039934245,0.00025892027403824917,0.0002505287360016539,0.0020073580011261893,0.00016398461060031095,0.00011542276243071018
137.0,16.127732477691097,0.7834395795861487,0.617804449470944,0.0,0.0,0.0,14.726488448879378,11.813057749581946,1.2428052358453539,0.5276748073055495,0.45903476309976415,0.27548459709618756,0.12119009577476839,0.11088907629933625,0.007252359369998585,0.00729526722371366,0.07082714900368729,0.03028613649515467,0.027518532129313,0.0019399160233229712,0.0019361525423304746,1.7986867511958008e-05,1.8798894239189837e-05,0.015397711705955976,0.005938128793548964,0.005184012232965573,0.0002518611714279883,0.0002436765379795802,0.001971024425644218,0.0001606337891671991,0.0001127797619223009
138.0,15.834250888809722,0.7741528243991807,0.6170989328239311,0.0,0.0,0.0,14.442999124919572,11.587118604488415,1.2208036645053468,0.5164134722498196,0.448405151890551,0.2704676277265536,0.1186167185546948,0.10841906585927864,0.007056096636497772,0.007096026499326216,0.06955399964881676,0.02964571457365257,0.02690292127246008,0.0018890433868859473,0.0018828676801529215,1.7406475924456697e-05,1.81846737285899e-05,0.015125080546461552,0.005815420256621048,0.005067785312967114,0.00024516192831766377,0.00023683622137328663,0.0019346908501622461,0.00015731141862301615,0.00011027641616562822
139.0,15.552930886307905,0.7648660692122127,0.6163934161769183,0.0,0.0,0.0,14.171671398521617,11.371943963927057,1.1988020931653398,0.50550967867363,0.4382994144214383,0.2656805025138888,0.11621567969273283,0.10594905541922103,0.0068686003008579894,0.006897301527352491,0.06832222454458536,0.029048589091518064,0.026287310415607158,0.001838571464742149,0.0018304022105915642,1.6859092097986415e-05,1.760222683024718e-05,0.0148613323536375,0.005697082245395558,0.004954099476682635,0.00023859719037361092,0.00023042013463370198,0.0019001858243827027,0.00015405664263729667,0.00010777784061348168
