E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_29.20keV,subshell_MT535_4.47keV,subshell_MT536_4.16keV,subshell_MT537_3.93keV,subshell_MT538_0.89keV,subshell_MT539_0.76keV,subshell_MT540_0.72keV,subshell_MT541_0.50keV,subshell_MT542_0.49keV,subshell_MT543_0.14keV,subshell_MT544_0.10keV,subshell_MT545_0.09keV,subshell_MT546_0.03keV,subshell_MT547_0.03keV,subshell_MT550_0.01keV,MT551,MT552
112.0,7.071185553370735,0.47698580216884146,0.6227733237209382,0.0,0.0,0.0,5.971426416868487,5.164160377731136,0.5025321259896599,0.06524282631732371,0.084795036546529,0.09596907057216786,0.01315345858890752,0.01725194102111029,0.0003270768578507866,0.0003868472717190585,0.01951859602935906,0.0024627328853669603,0.0031959126670546294,4.9140908832977693e-05,5.7498893179241964e-05,0.0021994727706613226,5.6065797720494796e-05,6.824722984616968e-05
113.0,6.908987226037122,0.46871204895637264,0.6220595056807479,0.0,0.0,0.0,5.818215680551678,5.0314552864929025,0.4904418087796993,0.0633427562985159,0.08225343685652199,0.09363335293535262,0.012771985145424831,0.01672877619514612,0.0003153115363390391,0.0003725658256924483,0.019039627907867927,0.0023924071415525024,0.0030988700907870225,4.736801184527423e-05,5.543073505142675e-05,0.002146066315252165,5.443317373040173e-05,6.61889935654364e-05
114.0,6.756055959530314,0.46043829574390377,0.6213651167276862,0.0,0.0,0.0,5.674252531468088,4.907780706579424,0.47835149156973866,0.06149684388211098,0.07972948563365725,0.09137160821560524,0.012402770723114399,0.01623196198048013,0.0003039896704799676,0.0003591312524292333,0.018585108109563177,0.0023228241739295255,0.0030065542041263654,4.568369697505327e-05,5.337414393369986e-05,0.0020938759704642305,5.287764158130595e-05,6.425598127091462e-05
115.0,6.605997128815109,0.45364869393592583,0.6206707277746246,0.0,0.0,0.0,5.531677706787251,4.784217039566067,0.46710789955410603,0.05974140178961411,0.07736239473272827,0.08924397465848377,0.012051351452838286,0.015746186519094728,0.0002933830835517618,0.0003461042557712636,0.01813924704498006,0.002257518305174741,0.0029176948281570314,4.4079978476612556e-05,5.1501777980439064e-05,0.002044229318838999,5.137549350905464e-05,6.232296897639285e-05
116.0,6.464293091943547,0.44706155499127054,0.619976338821563,0.0,0.0,0.0,5.397255198386157,4.668255932367713,0.45621045041735236,0.058046377800815695,0.0750441708684715,0.08713988499165509,0.011708818216812734,0.015286543949736922,0.00028327826165882024,0.00033407067757326963,0.01772143726313505,0.0021932707746575115,0.0028324863485703847,4.2531040509690095e-05,4.962941202717827e-05,0.0019958990015329107,4.991483906068235e-05,6.049828237110546e-05
117.0,6.323452599061084,0.44047441604661525,0.6192819498685013,0.0,0.0,0.0,5.263696234545195,4.552947142034368,0.44531300128059875,0.056400972756168115,0.07284500566943022,0.08503934628028334,0.011380654475896465,0.014841138075024976,0.0002733160928927387,0.00032205415479074755,0.017303627481290048,0.0021322459106587334,0.0027513741145173258,4.105657960492543e-05,4.792298554395479e-05,0.0019501136117595073,4.8531523989080925e-05,5.873713841070403e-05
118.0,6.189996519591481,0.43388727710195996,0.6185875609154396,0.0,0.0,0.0,5.137521669415074,4.44423211039289,0.4348359318787158,0.054827823378027205,0.07073228212486327,0.08309830902675878,0.011071200148071355,0.014408747120812204,0.00026408322854810066,0.000311062765133656,0.016901371851226848,0.0020740503161857135,0.0026702618804642663,3.9639050951239644e-05,4.624467814529265e-05,0.001904328221986104,4.7204969447617795e-05,5.702465430677568e-05
119.0,6.057958816604997,0.42730013815730467,0.617893171962378,0.0,0.0,0.0,5.012765506223711,4.336393841567103,0.42476243361391564,0.05333991642758908,0.06861955858029632,0.08115727177323424,0.010765357295307535,0.013998533303757225,0.00025500216707171415,0.00030014306654801173,0.01651753504193727,0.002017627978415514,0.0025946244386815705,3.8307060464375115e-05,4.466222029210896e-05,0.0018593756145732624,4.591666436266689e-05,5.540130426788606e-05
120.0,5.932320774902473,0.4207129992126494,0.6171987830093164,0.0,0.0,0.0,4.89440898371456,4.2344742579479515,0.4148052814248313,0.05187845464192163,0.06667428940035469,0.07935321271828988,0.010468078499634045,0.013607102799325555,0.00024647026026061806,0.00028998920897633406,0.016133698232647695,0.0019612056406453143,0.0025206566456123587,3.7040498659155334e-05,4.312875498758245e-05,0.0018176682333525052,4.46392681070505e-05,5.381411630870752e-05
121.0,5.8082429078843045,0.4141258602679941,0.6165043940562548,0.0,0.0,0.0,4.777612644252119,4.133411258025742,0.4054491894082786,0.050430233127516474,0.06474005266881298,0.07757253355170517,0.010185371617311085,0.013227063802503916,0.0002382153109001185,0.00028008709029118527,0.015771356607975056,0.0019088230711195855,0.0024492982243217304,3.578021777954381e-05,4.167780120244545e-05,0.001775960852131748,4.344850262630665e-05,5.230244932471449e-05
122.0,5.6899224437371885,0.4075387213233388,0.6158100051031932,0.0,0.0,0.0,4.666573732602657,4.037855530268885,0.396093097391726,0.04909493404707156,0.06291953181055386,0.07579185438512046,0.009913721874645518,0.012847024805682276,0.00023025291094902874,0.0002706135106432883,0.015415305714684623,0.0018571325983669155,0.0023810632479484423,3.462252593217373e-05,4.026077529634222e-05,0.0017356595945642254,4.2278511372987254e-05,5.083824748625625e-05
123.0,5.573000305474717,0.4009515823786835,0.6151156161501316,0.0,0.0,0.0,4.556933110083823,3.942949828475488,0.3872816411869919,0.04775963496662665,0.06115621427661457,0.07410359230707571,0.009653809834443713,0.012497893282679395,0.00022273497883089932,0.000261613260560878,0.015063377889469726,0.0018078751059924377,0.0023146692855997887,3.346853190051764e-05,3.893581405860675e-05,0.00169722119642863,4.1183859240464046e-05,4.941796120145346e-05
124.0,5.461747644182965,0.3943644434340282,0.6144212271970698,0.0,0.0,0.0,4.452961989151758,3.8533470366448026,0.3785717794983369,0.046498368989835885,0.059469504284977104,0.07249817819606663,0.009393897794241908,0.012151840951592038,0.00021557045181203667,0.0002530316689264414,0.014734798183394295,0.001759900873396068,0.002251084614549517,3.2398395475650665e-05,3.76470683594403e-05,0.0016587827982930345,4.008920710794083e-05,4.806696638473047e-05
125.0,5.3526131877283065,0.38905589415173936,0.6137268382440082,0.0,0.0,0.0,4.349830476264451,3.7641921785568697,0.37018460614045257,0.04526448873205336,0.057787947858626905,0.07089276408505754,0.0091490116909687,0.011818994668844932,0.0002086331334261478,0.0002447820479052454,0.014406218477318862,0.0017147785237842208,0.0021896522261874917,3.134612700783144e-05,3.6408854576138215e-05,0.0016228606036798872,3.902785082011818e-05,4.676751349577466e-05
126.0,5.248997211281667,0.3838150075102053,0.6130143478576856,0.0,0.0,0.0,4.252167848480423,3.680008924707413,0.36205818008581747,0.04408116993070412,0.0562387065988112,0.06930118909095113,0.008914076399202466,0.011500175851685158,0.00020179832271731993,0.00023660698162118873,0.014091261107330081,0.0016696561741723736,0.0021298756244382444,3.034712778177225e-05,3.525670367847357e-05,0.001587071565919182,3.8038482989740315e-05,4.55134358966389e-05
127.0,5.146227986955126,0.37857412086867126,0.6121554004204334,0.0,0.0,0.0,4.155498455505783,3.596489366149321,0.3540869642182319,0.04292968670637697,0.0546894653389955,0.06782451095112978,0.008679141107436233,0.011188506614464758,0.00019543560537550676,0.00022904314842069079,0.013787271387674084,0.0016270067935442523,0.002074374976770968,2.9386805587804743e-05,3.410455278080894e-05,0.0015528821941501166,3.704911515936245e-05,4.4259358297503155e-05
128.0,5.048000884392743,0.37333323422713727,0.6112964529831811,0.0,0.0,0.0,4.063371215557325,3.516982262085433,0.34648844421830044,0.0418276666119643,0.05321710974841693,0.06634783281130843,0.008457434645578889,0.010891751882392097,0.00018920731049199392,0.00022161444518581676,0.013483281668018089,0.0015855352292873403,0.0020191428339128127,2.8464036008813316e-05,3.3014529901048624e-05,0.0015192609898537091,3.608822703921017e-05,4.309740417186477e-05
129.0,4.951205328427784,0.3680923475856032,0.6104375055459289,0.0,0.0,0.0,3.972675489656605,3.438706355831963,0.3389217259330691,0.040748800212890166,0.051792271101401964,0.06492932260544587,0.008242860797415687,0.010602262292088079,0.00018324393618111674,0.0002145271180262728,0.013201063467059612,0.0015446159474024066,0.0019641313473603857,2.759316068863295e-05,3.1957824156241414e-05,0.0014876313887091086,3.5180862405565904e-05,4.1942483225251235e-05
130.0,4.858129040562399,0.3628514609440692,0.6095785581086767,0.0,0.0,0.0,3.885699008943848,3.3634813661542173,0.33180188789321996,0.03974564463537836,0.05043501469798165,0.06355930827283214,0.008038272837747407,0.010323556480625674,0.00017765487125512777,0.00020786713265912393,0.012919138886912582,0.0015063002824139426,0.0019135686851017046,2.6722285368452585e-05,3.095449035405635e-05,0.001456595902938817,3.4284570949526405e-05,4.087537050333737e-05
131.0,4.766962104263343,0.3576105743025352,0.6087196106714244,0.0,0.0,0.0,3.8006319097071444,3.29008382714941,0.3246820498533708,0.03874248905786655,0.04913490455784558,0.06219059263044883,0.007836660367431015,0.010055233026014156,0.0001720907194077511,0.00020125600805519375,0.012646136363939485,0.0014689755740867668,0.0018630060228430234,2.5905782181744555e-05,2.9990798584412376e-05,0.0014255604171685252,3.343239092247329e-05,3.9808257781423515e-05
132.0,4.678450139138675,0.35236968766100113,0.6078606632341722,0.0,0.0,0.0,3.7182197753875177,3.2187870311049998,0.3179411098056581,0.03774664440792324,0.04787363034958712,0.06091655717821522,0.00764550478505926,0.0097947606625687,0.00016688676461466508,0.00019506358464638592,0.012384058777341297,0.0014326594019621382,0.001815144077001515,2.5106758007836837e-05,2.906673468762615e-05,0.0013951954274357091,3.261158042259284e-05,3.87525872323365e-05
133.0,4.593679861965186,0.34712880101946714,0.60700171579692,0.0,0.0,0.0,3.6395493463302167,3.151074329085626,0.3112562197670768,0.03682660344318175,0.04661235614132865,0.05964252172598161,0.0074598021951492845,0.009548856094889448,0.0001617671468225417,0.00018898256287872237,0.012121981190743107,0.0013986899581926212,0.0017683012952561265,2.435020539907423e-05,2.816263987042601e-05,0.001366813028394665,3.181472418155084e-05,3.7787255995997555e-05
134.0,4.5110703737176845,0.3418879143779331,0.6061427683596677,0.0,0.0,0.0,3.563039680362126,3.085085296811993,0.3048520131816629,0.035906562478440256,0.045433623906042754,0.05841291514132727,0.007282921835850855,0.009302951527210198,0.00015696618532519066,0.00018324667587041378,0.011876790211623904,0.0013649775242073655,0.0017242137090765302,2.362121335585103e-05,2.731241000980084e-05,0.001338430629353621,3.102267713067296e-05,3.6821924759658605e-05
135.0,4.429030976328253,0.3369750355782261,0.6052838209224155,0.0,0.0,0.0,3.4867721170258252,3.0190962645383603,0.29856312291899395,0.03503343610192436,0.044280814554608014,0.05722544112254561,0.007106041476552425,0.009066348240665515,0.00015233839697398774,0.00017769835167854117,0.011632606003441251,0.0013312650902221096,0.001680126122896934,2.292208388263562e-05,2.6470478377063835e-05,0.0013110625085859427,3.0287534139863463e-05,3.586505841138937e-05
136.0,4.34887646815437,0.33281921488868904,0.6044248734851633,0.0,0.0,0.0,3.41163239948987,2.9539604759725187,0.2924837637303831,0.03417575487372046,0.04314810315549866,0.056041537322556415,0.0069323602697571466,0.008839013329823486,0.00014776140755863796,0.00017240397312279836,0.011396027010491411,0.0013000778549795602,0.0016381232538514976,2.2234080803872505e-05,2.5700270000413257e-05,0.001284519526231422,2.955239114905397e-05,3.4981355796744785e-05
137.0,4.2744736064591144,0.328663394199152,0.603565926047911,0.0,0.0,0.0,3.3422442895774758,2.894196591861722,0.2865561121413426,0.03337124352994656,0.042082514657289655,0.05493230781477603,0.006771536205205672,0.008619924629278,0.00014352562260167785,0.00016723330313104176,0.011168011107868994,0.00126930417604095,0.0015976314334655091,2.1590591648966288e-05,2.493006162376268e-05,0.0012588743377895712,2.8846910483727584e-05,3.411408610824726e-05
138.0,4.200243141982761,0.324507573509615,0.6027069786106588,0.0,0.0,0.0,3.273028587390545,2.8344327077509255,0.2807887096573835,0.03256673218617267,0.04101692615908064,0.05382307830699565,0.006610712140654197,0.008410887387010638,0.00013928983764471774,0.00016234716433476026,0.01094044144761348,0.0012388611779192897,0.0015571396130795204,2.0947102494060075e-05,2.4205784287589516e-05,0.0012341667905568857,2.8166525339480967e-05,3.3277994049347705e-05
139.0,4.1263484761288804,0.32035175282007794,0.6018480311734066,0.0,0.0,0.0,3.2041486990480883,2.774668823640129,0.2751912085582281,0.03179041820910305,0.0400205748145529,0.05275719900193725,0.006454407383387793,0.008201850144743273,0.00013533404661428896,0.00015757973208327354,0.010727067003318496,0.0012104478188732547,0.0015204644851291673,2.0360819135798218e-05,2.3496501460194813e-05,0.0012094592433242002,2.7528414873708597e-05,3.2483673254024125e-05
140.0,4.056555514486675,0.3161959321305409,0.6009890837361543,0.0,0.0,0.0,3.1393705071775315,2.718797012799946,0.269722269782925,0.031050212181513413,0.0390258695923437,0.05171884786306598,0.0063064314580867815,0.007999161759335831,0.00013141389607545132,0.0001529737342219722,0.010513692559023511,0.0011820344598272197,0.0014839417708534487,1.977682020202798e-05,2.2820003568697253e-05,0.001185437017096305,2.6897059595835584e-05,3.170940034823516e-05
141.0,3.9884413729870984,0.3120401114410039,0.6001301362989021,0.0,0.0,0.0,3.0762711418958983,2.6643347057432516,0.2644270584446471,0.03031000615392378,0.03808780436009522,0.05069414469823867,0.00615845553278577,0.007810177697127669,0.00012772348051739266,0.000148673856837569,0.010308621533769175,0.00115499304349278,0.00144741905657773,1.921824382651279e-05,2.2160077061810104e-05,0.0011627674113613264,2.626570431796257e-05,3.09351274424462e-05
142.0,3.920656589882759,0.30788429075146684,0.5993533209597485,0.0,0.0,0.0,3.013418973674698,2.6098723986865573,0.2592427949768953,0.029623494588908277,0.03716500816585802,0.04972013558940737,0.0060189138298677915,0.007621193634919505,0.0001240870344288082,0.00014437540616457232,0.010108533729163519,0.0011284958671056783,0.001413372108910863,1.8679882240253477e-05,2.1532820990890858e-05,0.0011400978056263478,2.567070444941556e-05,3.019498517462204e-05
143.0,3.85526849353007,0.3037284700619298,0.5986042687922882,0.0,0.0,0.0,2.9529357642474725,2.557529122063908,0.2542248431042951,0.028955245761230364,0.03629795316844047,0.04874612648057607,0.0058813344678783,0.007434416937778522,0.00012063455849440396,0.0001402559967094522,0.009911521960048462,0.0011028779320914454,0.0013801669292559323,1.8157012629394894e-05,2.091879432703224e-05,0.0011175990930926314,2.509466015149815e-05,2.9490322450870208e-05
144.0,3.792540727084442,0.2995726493723928,0.5978552166248279,0.0,0.0,0.0,2.8951128535152675,2.507609022059527,0.24936058012973056,0.028286996933552452,0.03543089817102292,0.04782174404942457,0.005748429062516254,0.007265390968402005,0.00011732416194516957,0.00013627682747598797,0.009723516133983789,0.0010779510286726465,0.001346961749601002,1.765564715868231e-05,2.0332505438087286e-05,0.001096474633842845,2.4518615853580743e-05,2.8785659727118377e-05
145.0,3.730080052131346,0.29541682868285574,0.5971061644573676,0.0,0.0,0.0,2.8375570628727127,2.457688922055146,0.2447172106249828,0.027645723126905258,0.0345663840302252,0.04690626152129389,0.005619345332029318,0.007096364999025489,0.000114124005135405,0.00013252038518916595,0.009535510307919116,0.0010542361364708215,0.001316069880408215,1.7170055867597945e-05,1.97747581038177e-05,0.0010753501745930584,2.3977740983668434e-05,2.811684706922468e-05
146.0,3.6690696835651515,0.2912610079933187,0.5963571122899074,0.0,0.0,0.0,2.7814515590338607,2.409074146662115,0.24007384112023503,0.027036632901244802,0.03377089237937396,0.046018504839214776,0.005494056736190039,0.006927339029648973,0.00011092384832564042,0.00012885621491852617,0.00935763380706272,0.0010311847668731766,0.0012855191839812718,1.6698965099406718e-05,1.9228468534718655e-05,0.0010551867909339696,2.3446100398710628e-05,2.7467940458972695e-05
147.0,3.61118529032234,0.2875799979878973,0.595608060122447,0.0,0.0,0.0,2.72799722876619,2.3630676527600922,0.23543047161548727,0.026427542675584347,0.032975400728522716,0.04515636381335732,0.005371974827860655,0.0067703226265029325,0.00010792759004141468,0.0001251920446478864,0.009180636202620671,0.0010081333972755317,0.0012556302048402246,1.6248854060447416e-05,1.8687768006143266e-05,0.001035297037935465,2.292301176539998e-05,2.6823755782931566e-05
148.0,3.5539908478014115,0.2842951051129741,0.5948590079549868,0.0,0.0,0.0,2.6748367240371613,2.317061158858069,0.23099572201572405,0.02584285154140741,0.032210627266615444,0.044305342081724264,0.0052563042427678465,0.006616648622569154,0.00010498759847482641,0.00012183258867106295,0.009009891932317984,0.0009855355599632668,0.0012272274181297342,1.581335239912814e-05,1.8182970018699082e-05,0.0010159514574176666,2.242740458335602e-05,2.6219988926337176e-05
149.0,3.4982464264426056,0.28101021223805095,0.5941099557875265,0.0,0.0,0.0,2.6231262619268225,2.27218636175857,0.22679154676322685,0.025281209502893302,0.03146489109808874,0.04349191007209425,0.00514263776790998,0.006462974618635376,0.00010216783849792444,0.00011851421035829044,0.008842943492937242,0.0009644127936858147,0.001198873297338356,1.5397316641726536e-05,1.7683113270938327e-05,0.0009971889272976538,2.1931797401312065e-05,2.5616222069742786e-05
150.0,3.4448141817890297,0.27772531936312783,0.5933609036200662,0.0,0.0,0.0,2.573727968791237,2.22956973447965,0.22258737151072963,0.024719567464379193,0.030757835496100113,0.04267847806246423,0.005028971293052112,0.006319207137613957,9.941871470346717e-05,0.00011519583204551792,0.008679317408356617,0.0009432900274083625,0.001172225565592426,1.4981280884324933e-05,1.7207319296568677e-05,0.0009786576349799772,2.1464676063480416e-05,2.5043732800324528e-05
151.0,3.391486356025287,0.27444042648820466,0.592611851452606,0.0,0.0,0.0,2.524434086272679,2.186953107200731,0.21838319625823244,0.02419220942679433,0.0300618584042114,0.04190844719958877,0.004920480522724158,0.006177816957252267,9.684109001374246e-05,0.00011224336191019404,0.00852155956580326,0.0009230031662460826,0.001145582703917639,1.4587516123924995e-05,1.6751376451940322e-05,0.0009609261920614854,2.0998591837574955e-05,2.4476895922696997e-05
152.0,3.339803070436783,0.2711555336132815,0.5918627992851456,0.0,0.0,0.0,2.476784739312372,2.1457102335105867,0.21443620443225153,0.023669040235914148,0.02936588131232269,0.0411395760326442,0.0048155277218928285,0.006037947467445395,9.426346532401775e-05,0.00010929089177487017,0.008364966308628685,0.0009032198348026518,0.0011203813847476187,1.4202680060846851e-05,1.6304780167394566e-05,0.0009431979471231698,2.0565907191087263e-05,2.3935722795574817e-05
153.0,3.2899350902237985,0.2678706407383583,0.5911137471176854,0.0,0.0,0.0,2.430950715380324,2.106044355089014,0.21060596350224006,0.023163434171123362,0.028723888019062012,0.040401633154493355,0.0047116314784592,0.005906496830822788,9.18083531443426e-05,0.00010639121847746254,0.008215629184649315,0.00088428703698224,0.0010955442238108316,1.383321718039164e-05,1.587179007040388e-05,0.0009264112546260128,2.0135068717084218e-05,2.340180124531828e-05
154.0,3.2400996392160373,0.2645857478634352,0.5903646949502251,0.0,0.0,0.0,2.385149197593096,2.066378476667441,0.20677572257222862,0.022671759080793684,0.028083326782330303,0.039673600738568786,0.004612771225101039,0.005775046194200181,8.943286562665215e-05,0.0001036839705784219,0.008066292060669944,0.0008658420284025635,0.0010720811549891855,1.347415298304219e-05,1.5457890121100455e-05,0.0009096245621288558,1.9704230243081172e-05,2.2902020119095258e-05
155.0,3.1922281922190563,0.261300854988512,0.5896156427827648,0.0,0.0,0.0,2.3413116825792217,2.028586808723349,0.2029611751782518,0.02219834969527462,0.027450088652564698,0.03897746680021594,0.004515947208850774,0.005650032242929677,8.708241914095543e-05,0.00010097672267938128,0.007924321016122364,0.0008473970198228871,0.0010486180861675393,1.3133155256654144e-05,1.5048122964658384e-05,0.0008935494496100887,1.9286123641955643e-05,2.2402238992872232e-05
156.0,3.1454723181272017,0.25801596211358885,0.5888665906153046,0.0,0.0,0.0,2.298589752615918,1.9915014069031451,0.199451230103795,0.021744246686069144,0.02687143026423622,0.038304553115656316,0.004423211529462883,0.005526703412032994,8.491860560461518e-05,9.841512879668405e-05,0.007782712554017988,0.0008298501828251535,0.0010251888409135513,1.27921575302661e-05,1.466915786625401e-05,0.0008776299992496907,1.8891505784999433e-05,2.190245786664921e-05
157.0,3.0989895585318443,0.25473106923866573,0.5881175384478443,0.0,0.0,0.0,2.256140955500965,1.954672790253531,0.19594128502933825,0.021290143676863674,0.026292771875907745,0.037631639431096695,0.0043304758500749925,0.00540804014645718,8.275479206827493e-05,9.59056951764709e-05,0.007649528503771261,0.0008128939806297824,0.0010035256639425905,1.2472420610898694e-05,1.4290192767849635e-05,0.0008625032247703788,1.849688792804322e-05,2.143721282017404e-05
158.0,3.0545248319854648,0.25144617636374256,0.587368486280384,0.0,0.0,0.0,2.2157101637210834,1.9198538865496755,0.1924313399548815,0.0208360406676582,0.02571411348757927,0.03695872574653707,0.004241370802771814,0.005291404885233864,8.069097821542606e-05,9.348236009329254e-05,0.007518369844821827,0.0007959377784344113,0.00098186248697163,1.2156085677147633e-05,1.3932967630693384e-05,0.0008477564481950882,1.8117321867881204e-05,2.0975378217503115e-05
159.0,3.010273814153823,0.24816128348881938,0.586582945196835,0.0,0.0,0.0,2.1755295823555962,1.8850349828458197,0.18907540698557992,0.020412537458565725,0.025172004221179402,0.03630314599447726,0.004155493330708861,0.005181527517203433,7.868173062329567e-05,9.113408967003279e-05,0.007387211185872393,0.0007798021390268723,0.0009609318569515304,1.1854219528799583e-05,1.3578897708122234e-05,0.0008330096716197977,1.7747859390432062e-05,2.0532204588485814e-05
160.0,2.967948741942289,0.24539844325864696,0.5857623461350832,0.0,0.0,0.0,2.136787947282853,1.8514622052445375,0.18584136691617545,0.019997019844204905,0.024642832435170296,0.03569477557350869,0.004069615858645908,0.005072936256085918,7.67295255251648e-05,8.88629073845019e-05,0.007256052526922959,0.0007644526781430971,0.0009405271073836017,1.1566215876432916e-05,1.3242834356364379e-05,0.0008182628950445071,1.7390995605148655e-05,2.0107740814165616e-05
161.0,2.9265609896543396,0.24280703618630045,0.5849417470733314,0.0,0.0,0.0,2.0988122000583562,1.8186421564099087,0.18260732684677095,0.019581502229844085,0.02411366064916119,0.03508640515254013,0.003988351266857913,0.004964344994968403,7.48464133989004e-05,8.66471358830899e-05,0.007131774790084734,0.000749103217259322,0.0009210453010551338,1.1278212224066248e-05,1.2912092800167256e-05,0.0008041158054020309,1.704666176009275e-05,1.9683277039845418e-05
162.0,2.8857406379357373,0.24021562911395397,0.5841211480115795,0.0,0.0,0.0,2.0614038618131287,1.7862703127292703,0.17942446560655084,0.019191823274682773,0.023613188796465144,0.034478034731571565,0.0039093026330998554,0.00486022911684609,7.301594293624537e-05,8.456689628317104e-05,0.007012880911711077,0.0007338196062371726,0.0009019054550915946,1.1006911259450626e-05,1.260288679479063e-05,0.0007907456163047651,1.670232791503685e-05,1.9258813265525223e-05
163.0,2.84645471807747,0.23762422204160746,0.5833005489498276,0.0,0.0,0.0,2.0255299471330543,1.7552198323806976,0.17642935341449761,0.018803070489676447,0.02312383075013054,0.033876172034076134,0.0038318465702452493,0.004759967357499865,7.123671420457412e-05,8.250990570335395e-05,0.00689398703333742,0.0007197307434280521,0.0008827656091280553,1.0741180470768025e-05,1.2293680789414003e-05,0.0007773754272074993,1.636646484743761e-05,1.8867636754484647e-05
164.0,2.8072443598451944,0.23503281496926098,0.5824799498880758,0.0,0.0,0.0,1.9897315950860741,1.7241693520321246,0.1734342412224444,0.018435995185985255,0.022635547200008464,0.03332267650747763,0.0037573279352738904,0.004659792893554611,6.955533096972027e-05,8.045291512353685e-05,0.0067750931549637634,0.0007056418806189316,0.0008649150705095873,1.048077679053243e-05,1.1984474784037376e-05,0.0007640052381102335,1.6050051150363574e-05,1.8484107358375117e-05
165.0,2.770383483716927,0.23244140789691448,0.581659350826324,0.0,0.0,0.0,1.9562827234293385,1.6954168499664282,0.1704422744818999,0.018073953807033485,0.02217855934745983,0.03276918098087913,0.0036833799852749004,0.0045653547099902166,6.790074919997215e-05,7.852448665664172e-05,0.006661180583162229,0.0006915530178098112,0.0008471916177734477,1.0233116186303085e-05,1.1700136084590655e-05,0.0007510527637180988,1.5733637453289535e-05,1.810057796226559e-05
166.0,2.7337403743168798,0.229850000824568,0.5808387517645721,0.0,0.0,0.0,1.9230516222658227,1.6666659990346528,0.16765509853025862,0.017711912428081712,0.021721571494911194,0.03221568545428063,0.003612872208597591,0.004471486906957565,6.624616743022404e-05,7.663148171036048e-05,0.0065527411362043386,0.0006784455091849135,0.0008295346892528902,9.987171406485354e-06,1.1416122391160355e-05,0.0007388561711873512,1.541847126180626e-05,1.7718663091605914e-05
167.0,2.6971434288100498,0.2272585937522215,0.5800181527028203,0.0,0.0,0.0,1.8898666800997497,1.6379151481028775,0.16486792257861732,0.017365500873723645,0.021281709626271395,0.0316682690401667,0.0035425929282361292,0.004382902442455782,6.468541391534816e-05,7.478916650441928e-05,0.0064443016892464485,0.000665374405815162,0.0008134219923419797,9.754310685049075e-06,1.1142599888457161e-05,0.0007266595786566035,1.5132263511239849e-05,1.7374226321400782e-05
168.0,2.660616095224224,0.224667186679875,0.5791975536410685,0.0,0.0,0.0,1.8567513556494333,1.6091642971711022,0.16208074662697605,0.017033138217744,0.02085128295228712,0.031161713929797222,0.003477297083673688,0.004294317977954,6.31597845985627e-05,7.30104622779951e-05,0.006335862242288558,0.0006524808840911192,0.0007973092954310693,9.523719992723768e-06,1.0876129757532893e-05,0.0007144629861258559,1.4846055760673436e-05,1.702978955119565e-05
169.0,2.6260675692351296,0.2220757796075285,0.5783769545793167,0.0,0.0,0.0,1.8256148362578852,1.5821938996709328,0.15946784489939947,0.016700775561764355,0.020437578437874915,0.030655158819427743,0.003412001239111247,0.00420690676194706,6.166991990859629e-05,7.130810100568303e-05,0.006232378476483157,0.0006402397566313916,0.000781196598520159,9.303086671683777e-06,1.0623399886084505e-05,0.0007027063417425946,1.4559848010107021e-05,1.6685352780990517e-05
170.0,2.5923654346544236,0.21948437253518202,0.5775563555175648,0.0,0.0,0.0,1.7953247075306025,1.5560308343500913,0.15686247598270167,0.01637395733676811,0.020038919629244336,0.030148603709058263,0.0033467053945488053,0.004124877161123177,6.023436147774347e-05,6.964398609454453e-05,0.006132903444788345,0.0006279986291716639,0.0007659306748025643,9.089489079971276e-06,1.0374469467018951e-05,0.0006915162467993685,1.4283484297927472e-05,1.635902789644817e-05
171.0,2.5587093945347803,0.2168929654628355,0.576735756455813,0.0,0.0,0.0,1.765080671702188,1.52986776902925,0.1542637542637025,0.016073168889122195,0.019640260820613757,0.029654206476424638,0.0032816266299801667,0.0040428475602992935,5.8855550566316196e-05,6.797987118340604e-05,0.006033428413093533,0.000616283250077502,0.0007510937920901551,8.88356759435875e-06,1.0126013877465687e-05,0.0006803261518561424,1.4020723442843344e-05,1.60418798985762e-05
172.0,2.5252420857868385,0.21430155839048903,0.5759151573940612,0.0,0.0,0.0,1.7350253709412933,1.5037047037084086,0.1518180432635778,0.015772380441476275,0.01924160201198318,0.029188035338976737,0.003222197970849834,0.003962329793650413,5.7510390414118165e-05,6.64391957173671e-05,0.005933953381398721,0.0006047249978406147,0.000736256909377746,8.677646108746224e-06,9.896650339856028e-06,0.0006691360569129163,1.3757962587759214e-05,1.5724731900704228e-05
173.0,2.4935182154679887,0.21171015131814253,0.5750945583323093,0.0,0.0,0.0,1.7067135048904045,1.4792467993627023,0.1493723322634531,0.01547159199383036,0.01886761772127461,0.02872186420152884,0.0031627693117195015,0.0038875269336248247,5.6165230261920135e-05,6.490303153823733e-05,0.005840580611107351,0.0005936600099828326,0.0007220936138963797,8.478578574139203e-06,9.667286802246368e-06,0.0006585349543356927,1.3498728041838947e-05,1.542199263765143e-05
