E_keV,mu_over_rho_cm2_per_g,tauK_over_rho_cm2_per_g
17.227555555555554,118.5372881501525,0.0
17.327111111111112,117.38183567409699,0.0
17.426666666666666,116.2263831980415,0.0
17.52622222222222,115.07093072198603,0.0
17.625777777777778,113.91547824593053,0.0
17.72533333333333,112.76002576987504,0.0
17.82488888888889,111.60457329381953,0.0
17.924444444444443,110.44912081776405,0.0
18.024,109.29366834170854,0.0
18.123555555555555,108.13821586565307,0.0
18.22311111111111,106.9827633895976,0.0
18.322666666666667,105.82731091354208,0.0
18.42222222222222,104.6718584374866,0.0
18.52177777777778,103.51640596143109,0.0
18.62133333333333,102.36095348537566,0.0
18.720888888888886,101.20550100932013,0.0
18.820444444444444,100.05004853326463,0.0
18.92,98.8945960572091,0.0
19.01955555555556,97.7391435811536,0.0
19.11911111111111,96.58369110509815,0.0
19.218666666666664,95.42823862904268,0.0
19.31822222222222,94.27278615298718,0.0
19.417777777777776,93.11733367693171,0.0
19.517333333333333,91.96188120087618,0.0
19.616888888888887,90.8064287248207,0.0
19.716444444444445,89.65097624876519,0.0
19.816,88.49552377270972,0.0
19.915555555555557,87.3400712966542,0.0
20.01511111111111,86.27531733333333,0.0
20.114666666666665,85.717408,0.0
20.214222222222222,85.15949866666666,0.0
20.313777777777776,84.60158933333334,0.0
20.41333333333333,84.04368000000001,0.0
20.512888888888888,83.48577066666667,0.0
20.61244444444444,82.92786133333337,0.0
20.712,82.369952,0.0
20.811555555555557,81.81204266666666,0.0
20.91111111111111,81.25413333333333,0.0
21.010666666666665,80.696224,0.0
21.11022222222222,80.13831466666669,0.0
21.209777777777777,79.58040533333333,0.0
21.30933333333333,79.02249600000002,0.0
21.40888888888889,78.46458666666666,0.0
21.508444444444443,77.90667733333333,0.0
21.608,77.34876799999999,0.0
21.707555555555555,76.79085866666668,0.0
21.80711111111111,76.23294933333335,0.0
21.906666666666663,75.67504000000002,0.0
22.00622222222222,75.11713066666668,0.0
22.105777777777774,74.55922133333335,0.0
22.20533333333333,74.00131200000003,0.0
22.30488888888889,73.44340266666666,0.0
22.404444444444444,72.88549333333333,0.0
22.504,72.32758399999999,0.0
22.603555555555555,71.76967466666667,0.0
22.70311111111111,71.21176533333335,0.0
22.802666666666667,70.65385599999999,0.0
22.90222222222222,70.09594666666668,0.0
23.00177777777777,69.53803733333336,0.0
23.101333333333333,68.98012800000001,0.0
23.200888888888887,68.42221866666668,0.0
23.300444444444445,67.86430933333332,0.0
23.4,67.30640000000001,0.0
23.499555555555556,66.74849066666667,0.0
23.59911111111111,66.19058133333334,0.0
23.698666666666664,65.63267200000001,0.0
23.798222222222225,65.07476266666664,0.0
23.897777777777776,64.51685333333334,0.0
23.997333333333334,63.958944,0.0
24.096888888888888,63.401034666666675,0.0
24.19644444444444,62.84312533333335,0.0
24.296,62.285216000000005,0.0
24.395555555555557,61.72730666666666,0.0
24.49511111111111,61.169397333333336,0.0
24.594666666666665,60.61148800000001,0.0
24.69422222222222,60.05357866666668,0.0
24.793777777777777,59.49566933333334,0.0
24.89333333333333,58.93776000000001,0.0
24.99288888888889,58.37985066666667,0.0
25.092444444444443,57.82194133333334,0.0
25.192,57.264032,0.0
25.291555555555554,56.70612266666667,0.0
25.39111111111111,56.148213333333345,0.0
25.490666666666662,55.590304000000025,0.0
25.59022222222222,55.032394666666676,0.0
25.689777777777778,54.474485333333334,0.0
25.78933333333333,53.916576000000006,0.0
25.88888888888889,53.358666666666664,0.0
25.988444444444443,52.80075733333334,0.0
26.088,52.242847999999995,0.0
26.187555555555555,51.68493866666667,0.0
26.28711111111111,51.12702933333335,0.0
26.386666666666667,50.56912,0.0
26.48622222222222,50.01121066666667,0.0
26.58577777777777,49.45330133333337,0.0
26.68533333333333,48.89539200000002,0.0
26.784888888888887,48.33748266666668,0.0
26.884444444444444,47.77957333333333,0.0
26.984,47.22166399999999,0.0
27.08355555555556,46.66375466666664,0.0
27.18311111111111,46.10584533333334,0.0
27.282666666666664,45.547936000000014,0.0
27.38222222222222,44.99002666666667,0.0
27.481777777777776,44.432117333333345,0.0
27.581333333333333,43.874207999999996,0.0
27.680888888888887,43.316298666666675,0.0
27.78044444444444,42.75838933333335,0.0
27.88,42.200480000000006,0.0
27.979555555555557,41.64257066666666,0.0
28.07911111111111,41.08466133333334,0.0
28.178666666666665,40.52675200000001,0.0
28.278222222222222,39.96884266666667,0.0
28.377777777777776,39.41093333333334,0.0
28.47733333333333,38.85302400000001,0.0
28.576888888888888,38.29511466666667,0.0
28.67644444444444,37.737205333333364,0.0
28.776,37.179296,0.0
28.875555555555557,36.62138666666665,0.0
28.975111111111108,36.06347733333335,0.0
29.074666666666666,35.505568000000004,0.0
29.17422222222222,34.94765866666668,0.0
29.273777777777777,34.389749333333334,0.0
29.37333333333333,33.83184000000001,0.0
29.47288888888889,33.273930666666665,0.0
29.572444444444443,32.71602133333334,0.0
29.672,32.158111999999996,0.0
29.771555555555555,31.600202666666668,0.0
29.87111111111111,31.042293333333348,0.0
29.970666666666663,30.48438400000002,0.0
30.07022222222222,30.207925333333336,0.0
30.16977777777777,30.049034666666678,0.0
30.26933333333333,29.890144000000006,0.0
30.36888888888889,29.73125333333333,0.0
30.468444444444444,29.572362666666667,0.0
30.568,29.413472,0.0
30.667555555555555,29.254581333333334,0.0
30.76711111111111,29.09569066666667,0.0
30.866666666666664,28.936800000000005,0.0
30.96622222222222,28.777909333333334,0.0
31.06577777777777,28.619018666666676,0.0
31.165333333333333,28.460128,0.0
31.264888888888887,28.301237333333336,0.0
31.36444444444444,28.142346666666672,0.0
31.464,27.983456000000004,0.0
31.563555555555556,27.824565333333332,0.0
31.66311111111111,27.665674666666668,0.0
31.762666666666664,27.506784000000003,0.0
31.862222222222226,27.347893333333328,0.0
31.961777777777776,27.18900266666667,0.0
32.06133333333333,27.030112000000006,0.0
32.16088888888889,26.87122133333333,0.0
32.260444444444445,26.712330666666666,0.0
32.36,26.553440000000002,0.0
32.45955555555555,26.394549333333337,0.0
32.55911111111111,26.235658666666673,0.0
32.65866666666666,26.07676800000001,0.0
32.758222222222216,25.917877333333344,0.0
32.85777777777778,25.75898666666667,0.0
32.95733333333333,25.600096000000004,0.0
33.056888888888885,25.44120533333334,0.0
33.156444444444446,25.282314666666664,0.0
33.256,25.123424,0.0
33.355555555555554,24.964533333333335,0.0
33.45511111111111,24.80564266666667,0.0
33.55466666666666,24.646752000000006,0.0
33.654222222222224,24.48786133333333,0.0
33.75377777777778,24.328970666666667,0.0
33.85333333333333,24.170080000000002,0.0
33.952888888888886,24.011189333333338,0.0
34.05244444444444,23.852298666666673,0.0
34.152,23.693407999999998,0.0
34.251555555555555,23.534517333333334,0.0
34.35111111111111,23.37562666666667,0.0
34.45066666666666,23.216736000000004,0.0
34.55022222222222,23.05784533333334,0.0
34.64977777777778,22.898954666666665,0.0
34.74933333333333,22.740064,0.0
34.84888888888889,22.581173333333336,0.0
34.94844444444444,22.422282666666675,0.0
35.047999999999995,22.26339200000001,0.0
35.14755555555556,22.10450133333332,0.0
35.24711111111111,21.945610666666667,0.0
35.346666666666664,21.786720000000003,0.0
35.44622222222222,21.627829333333338,0.0
35.54577777777778,21.468938666666666,0.0
35.64533333333333,21.310048000000002,0.0
35.74488888888889,21.151157333333337,0.0
35.84444444444444,20.992266666666673,0.0
35.944,20.833375999999994,0.0
36.04355555555556,20.67448533333333,0.0
36.14311111111111,20.515594666666665,0.0
36.242666666666665,20.356704,0.0
36.34222222222222,20.197813333333336,0.0
36.44177777777777,20.03892266666667,0.0
36.54133333333333,19.88003200000001,0.0
36.64088888888889,19.721141333333335,0.0
36.74044444444444,19.56225066666667,0.0
36.84,19.403359999999992,0.0
36.93955555555555,19.244469333333342,0.0
37.03911111111111,19.085578666666663,0.0
37.138666666666666,18.926688000000002,0.0
37.23822222222222,18.767797333333338,0.0
37.337777777777774,18.608906666666673,0.0
37.43733333333333,18.45001600000001,0.0
37.53688888888889,18.291125333333333,0.0
37.63644444444444,18.13223466666667,0.0
37.736,17.973344000000004,0.0
37.83555555555555,17.81445333333334,0.0
37.93511111111111,17.655562666666665,0.0
38.034666666666666,17.496672,0.0
38.13422222222222,17.337781333333336,0.0
38.233777777777775,17.17889066666667,0.0
38.33333333333333,17.020000000000007,0.0
38.43288888888889,16.86110933333333,0.0
38.53244444444445,16.702218666666656,0.0
38.632,16.543328000000002,0.0
38.73155555555555,16.384437333333338,0.0
38.83111111111111,16.225546666666663,0.0
38.93066666666667,16.066656,0.0
39.03022222222222,15.907765333333334,0.0
39.129777777777775,15.74887466666667,0.0
39.22933333333333,15.589984000000007,0.0
39.32888888888888,15.431093333333342,0.0
39.428444444444445,15.272202666666665,0.0
39.528,15.113312000000002,0.0
39.62755555555555,14.954421333333338,0.0
39.72711111111111,14.795530666666673,0.0
39.82666666666667,14.636639999999998,0.0
39.92622222222222,14.477749333333334,0.0
40.025777777777776,14.343711022222223,0.0
40.12533333333333,14.280801866666668,0.0
40.22488888888888,14.217892711111118,0.0
40.324444444444445,14.154983555555555,0.0
40.424,14.0920744,0.0
40.523555555555554,14.029165244444446,0.0
40.62311111111111,13.96625608888889,0.0
40.72266666666666,13.903346933333337,0.0
40.82222222222222,13.840437777777776,0.0
40.92177777777778,13.777528622222222,0.0
41.02133333333333,13.714619466666667,0.0
41.120888888888885,13.651710311111113,0.0
41.22044444444444,13.588801155555558,0.0
41.32,13.525891999999999,0.0
41.419555555555554,13.462982844444445,0.0
41.51911111111111,13.40007368888889,0.0
41.61866666666666,13.337164533333336,0.0
41.71822222222222,13.27425537777778,0.0
41.81777777777778,13.211346222222222,0.0
41.91733333333333,13.148437066666666,0.0
42.016888888888886,13.085527911111113,0.0
42.11644444444444,13.022618755555559,0.0
42.216,12.959709599999998,0.0
42.31555555555556,12.89680044444444,0.0
42.41511111111111,12.83389128888889,0.0
42.51466666666666,12.770982133333336,0.0
42.61422222222222,12.70807297777778,0.0
42.71377777777778,12.645163822222221,0.0
42.81333333333333,12.582254666666667,0.0
42.91288888888889,12.519345511111112,0.0
43.01244444444444,12.456436355555558,0.0
43.112,12.393527199999998,0.0
43.21155555555556,12.330618044444439,0.0
43.31111111111111,12.26770888888889,0.0
43.41066666666666,12.204799733333338,0.0
43.51022222222222,12.14189057777778,0.0
43.60977777777777,12.078981422222226,0.0
43.70933333333333,12.016072266666667,0.0
43.80888888888889,11.953163111111111,0.0
43.90844444444444,11.890253955555558,0.0
44.008,11.827344799999999,0.0
44.10755555555555,11.764435644444449,0.0
44.20711111111111,11.701526488888888,0.0
44.306666666666665,11.638617333333334,0.0
44.40622222222222,11.57570817777778,0.0
44.50577777777777,11.512799022222225,0.0
44.60533333333333,11.44988986666667,0.0
44.70488888888889,11.38698071111111,0.0
44.80444444444444,11.324071555555557,0.0
44.904,11.261162399999998,0.0
45.00355555555555,11.198253244444448,0.0
45.10311111111111,11.135344088888889,0.0
45.202666666666666,11.072434933333334,0.0
45.30222222222222,11.009525777777778,0.0
45.401777777777774,10.946616622222225,0.0
45.50133333333333,10.88370746666667,0.0
45.60088888888889,10.820798311111112,0.0
45.70044444444444,10.757889155555556,0.0
45.8,10.694980000000001,0.0
45.89955555555555,10.632070844444447,0.0
45.99911111111111,10.569161688888888,0.0
46.09866666666667,10.506252533333333,0.0
46.19822222222222,10.44334337777778,0.0
46.297777777777775,10.380434222222224,0.0
46.39733333333333,10.317525066666668,0.0
46.49688888888889,10.25461591111111,0.0
46.59644444444445,10.19170675555555,0.0
46.696,10.128797600000002,0.0
46.79555555555555,10.065888444444447,0.0
46.89511111111111,10.002979288888888,0.0
46.99466666666667,9.940070133333332,0.0
47.09422222222222,9.877160977777779,0.0
47.193777777777775,9.814251822222225,0.0
47.29333333333333,9.75134266666667,0.0
47.39288888888888,9.688433511111114,0.0
47.492444444444445,9.625524355555555,0.0
47.592,9.5626152,0.0
47.69155555555555,9.499706044444446,0.0
47.79111111111111,9.436796888888892,0.0
47.89066666666666,9.373887733333337,0.0
47.99022222222222,9.310978577777778,0.0
48.089777777777776,9.248069422222223,0.0
48.18933333333333,9.185160266666669,0.0
48.28888888888888,9.122251111111119,0.0
48.38844444444444,9.05934195555556,0.0
48.488,8.996432800000001,0.0
48.587555555555554,8.933523644444445,0.0
48.68711111111111,8.87061448888889,0.0
48.78666666666666,8.807705333333336,0.0
48.88622222222222,8.744796177777777,0.0
48.98577777777778,8.681887022222224,0.0
49.08533333333333,8.618977866666668,0.0
49.184888888888885,8.556068711111113,0.0
49.28444444444444,8.49315955555556,0.0
49.384,8.4302504,0.0
49.483555555555554,8.367341244444447,0.0
49.58311111111111,8.304432088888891,0.0
49.68266666666666,8.241522933333336,0.0
49.78222222222222,8.178613777777782,0.0
49.88177777777778,8.115704622222221,0.0
49.98133333333333,8.052795466666668,0.0
50.080888888888886,8.016571555555556,0.0
50.18044444444444,7.986505777777779,0.0
50.28,7.95644,0.0
50.37955555555556,7.92637422222222,0.0
50.47911111111111,7.896308444444445,0.0
50.57866666666666,7.866242666666668,0.0
50.67822222222222,7.8361768888888905,0.0
50.77777777777777,7.806111111111114,0.0
50.87733333333333,7.776045333333334,0.0
50.97688888888889,7.745979555555556,0.0
51.07644444444444,7.7159137777777795,0.0
51.176,7.685848,0.0
51.27555555555556,7.6557822222222205,0.0
51.37511111111111,7.625716444444445,0.0
51.47466666666666,7.595650666666669,0.0
51.57422222222222,7.565584888888891,0.0
51.67377777777777,7.535519111111113,0.0
51.77333333333333,7.5054533333333335,0.0
51.87288888888889,7.475387555555557,0.0
51.97244444444444,7.445321777777779,0.0
52.072,7.415255999999999,0.0
52.17155555555555,7.385190222222224,0.0
52.27111111111111,7.355124444444445,0.0
52.370666666666665,7.325058666666667,0.0
52.47022222222222,7.29499288888889,0.0
52.56977777777777,7.2649271111111124,0.0
52.66933333333333,7.234861333333336,0.0
52.76888888888889,7.204795555555556,0.0
52.86844444444444,7.174729777777778,0.0
52.968,7.144663999999999,0.0
53.06755555555555,7.114598222222224,0.0
53.16711111111111,7.084532444444444,0.0
53.266666666666666,7.054466666666667,0.0
53.36622222222222,7.02440088888889,0.0
53.465777777777774,6.994335111111113,0.0
53.56533333333333,6.964269333333335,0.0
53.66488888888889,6.9342035555555555,0.0
53.76444444444444,6.904137777777779,0.0
53.864,6.874072000000001,0.0
53.96355555555555,6.844006222222224,0.0
54.06311111111111,6.8139404444444445,0.0
54.16266666666667,6.783874666666667,0.0
54.26222222222222,6.75380888888889,0.0
54.361777777777775,6.723743111111112,0.0
54.46133333333333,6.693677333333335,0.0
54.56088888888888,6.6636115555555575,0.0
54.66044444444445,6.633545777777776,0.0
54.76,6.603480000000001,0.0
54.85955555555555,6.573414222222223,0.0
54.95911111111111,6.543348444444444,0.0
55.05866666666666,6.513282666666669,0.0
55.15822222222222,6.483216888888889,0.0
55.257777777777775,6.4531511111111115,0.0
55.35733333333333,6.423085333333335,0.0
55.45688888888888,6.39301955555556,0.0
55.556444444444445,6.362953777777777,0.0
55.656,6.3328880000000005,0.0
55.75555555555555,6.302822222222224,0.0
55.85511111111111,6.272756444444446,0.0
55.95466666666666,6.242690666666668,0.0
56.05422222222222,6.2126248888888895,0.0
56.153777777777776,6.182559111111112,0.0
56.25333333333333,6.152493333333334,0.0
56.35288888888888,6.122427555555559,0.0
56.45244444444444,6.092361777777779,0.0
56.552,6.062296,0.0
56.651555555555554,6.032230222222223,0.0
56.75111111111111,6.002164444444445,0.0
56.85066666666666,5.9720986666666676,0.0
56.950222222222216,5.942032888888891,0.0
57.04977777777778,5.911967111111111,0.0
57.14933333333333,5.881901333333333,0.0
57.248888888888885,5.851835555555557,0.0
57.34844444444444,5.82176977777778,0.0
57.44799999999999,5.791704000000002,0.0
57.547555555555554,5.761638222222222,0.0
57.64711111111111,5.731572444444446,0.0
57.74666666666666,5.701506666666668,0.0
57.84622222222222,5.67144088888889,0.0
57.94577777777778,5.6413751111111115,0.0
58.04533333333333,5.611309333333334,0.0
58.144888888888886,5.581243555555556,0.0
58.24444444444444,5.551177777777779,0.0
58.344,5.521112,0.0
58.44355555555556,5.49104622222222,0.0
58.54311111111111,5.460980444444445,0.0
58.64266666666666,5.430914666666668,0.0
58.74222222222222,5.40084888888889,0.0
58.84177777777777,5.370783111111113,0.0
58.94133333333333,5.340717333333334,0.0
59.04088888888889,5.310651555555556,0.0
59.14044444444444,5.2805857777777785,0.0
59.24,5.25052,0.0
59.33955555555555,5.220454222222225,0.0
59.43911111111111,5.190388444444444,0.0
59.53866666666666,5.160322666666669,0.0
59.63822222222222,5.130256888888891,0.0
59.73777777777777,5.100191111111113,0.0
59.83733333333333,5.070125333333333,0.0
59.93688888888889,5.0400595555555565,0.0
60.03644444444444,5.016258577777778,0.0
60.136,5.0033064,0.0
60.23555555555555,4.990354222222223,0.0
60.33511111111111,4.977402044444444,0.0
60.434666666666665,4.9644498666666665,0.0
60.53422222222222,4.951497688888889,0.0
60.63377777777777,4.938545511111112,0.0
60.73333333333333,4.925593333333334,0.0
60.83288888888889,4.912641155555556,0.0
60.93244444444444,4.899688977777778,0.0
61.032,4.8867368,0.0
61.13155555555555,4.873784622222223,0.0
61.23111111111111,4.860832444444444,0.0
61.330666666666666,4.8478802666666665,0.0
61.43022222222222,4.834928088888889,0.0
61.529777777777774,4.821975911111111,0.0
61.62933333333333,4.809023733333334,0.0
61.72888888888888,4.796071555555557,0.0
61.82844444444444,4.783119377777778,0.0
61.928,4.7701672,0.0
62.02755555555555,4.757215022222223,0.0
62.12711111111111,4.744262844444444,0.0
62.22666666666667,4.731310666666666,0.0
62.32622222222222,4.718358488888889,0.0
62.425777777777775,4.705406311111111,0.0
62.52533333333333,4.692454133333333,0.0
62.62488888888888,4.679501955555557,0.0
62.72444444444445,4.666549777777777,0.0
62.824,4.6535976,0.0
62.92355555555555,4.640645422222223,0.0
63.02311111111111,4.627693244444444,0.0
63.12266666666666,4.614741066666667,0.0
63.22222222222222,4.601788888888889,0.0
63.321777777777775,4.588836711111111,0.0
63.42133333333333,4.575884533333333,0.0
63.52088888888888,4.562932355555557,0.0
63.62044444444444,4.549980177777779,0.0
63.72,4.537028,0.0
63.81955555555555,4.524075822222223,0.0
63.91911111111111,4.511123644444445,0.0
64.01866666666666,4.498171466666667,0.0
64.11822222222222,4.4852192888888895,0.0
64.21777777777777,4.472267111111112,0.0
64.31733333333332,4.459314933333335,0.0
64.41688888888888,4.446362755555557,0.0
64.51644444444443,4.43341057777778,0.0
64.616,4.4204584,0.0
64.71555555555555,4.4075062222222225,0.0
64.81511111111111,4.394554044444445,0.0
64.91466666666666,4.381601866666667,0.0
65.01422222222222,4.3686496888888895,0.0
65.11377777777777,4.355697511111112,0.0
65.21333333333332,4.342745333333334,0.0
65.31288888888889,4.329793155555555,0.0
65.41244444444445,4.316840977777778,0.0
65.512,4.3038888,0.0
65.61155555555555,4.2909366222222225,0.0
65.71111111111111,4.277984444444445,0.0
65.81066666666666,4.265032266666667,0.0
65.91022222222222,4.252080088888889,0.0
66.00977777777777,4.239127911111112,0.0
66.10933333333332,4.226175733333334,0.0
66.20888888888888,4.213223555555556,0.0
66.30844444444445,4.200271377777778,0.0
66.408,4.1873192,0.0
66.50755555555556,4.1743670222222224,0.0
66.60711111111111,4.161414844444445,0.0
66.70666666666666,4.148462666666667,0.0
66.80622222222222,4.135510488888889,0.0
66.90577777777777,4.122558311111112,0.0
67.00533333333333,4.109606133333334,0.0
67.10488888888888,4.096653955555556,0.0
67.20444444444443,4.0837017777777795,0.0
67.304,4.070749599999999,0.0
67.40355555555556,4.057797422222222,0.0
67.50311111111111,4.044845244444445,0.0
67.60266666666666,4.031893066666667,0.0
67.70222222222222,4.018940888888889,0.0
67.80177777777777,4.005988711111112,0.0
67.90133333333333,3.993036533333334,0.0
68.00088888888888,3.9800843555555563,0.0
68.10044444444443,3.967132177777779,0.0
68.2,3.9541799999999996,0.0
68.29955555555556,3.941227822222222,0.0
68.39911111111111,3.9282756444444447,0.0
68.49866666666667,3.915323466666667,0.0
68.59822222222222,3.9023712888888893,0.0
68.69777777777777,3.8894191111111116,0.0
68.79733333333333,3.876466933333334,0.0
68.89688888888888,3.8635147555555562,0.0
68.99644444444444,3.850562577777779,0.0
69.09599999999999,3.8376104000000013,0.0
69.19555555555556,3.824658222222222,0.0
69.29511111111111,3.8117060444444446,0.0
69.39466666666667,3.798753866666667,0.0
69.49422222222222,3.7858016888888892,0.0
69.59377777777777,3.7728495111111116,0.0
69.69333333333333,3.759897333333334,0.0
69.79288888888888,3.746945155555556,0.0
69.89244444444444,3.7339929777777785,0.0
69.99199999999999,3.7210408000000013,0.0
70.09155555555556,3.708088622222222,0.0
70.19111111111111,3.6951364444444446,0.0
70.29066666666667,3.682184266666667,0.0
70.39022222222222,3.669232088888889,0.0
70.48977777777777,3.6562799111111115,0.0
70.58933333333333,3.643327733333334,0.0
70.68888888888888,3.630375555555556,0.0
70.78844444444444,3.6174233777777784,0.0
70.88799999999999,3.604471200000001,0.0
70.98755555555555,3.5915190222222235,0.0
71.08711111111111,3.578566844444444,0.0
71.18666666666667,3.565614666666667,0.0
71.28622222222222,3.552662488888889,0.0
71.38577777777778,3.5397103111111115,0.0
71.48533333333333,3.5267581333333338,0.0
71.58488888888888,3.513805955555556,0.0
71.68444444444444,3.5008537777777784,0.0
71.78399999999999,3.487901600000001,0.0
