E_keV,mu_over_rho_cm2_per_g,tauK_over_rho_cm2_per_g
17.028444444444442,22.26742252002979,0.0
17.128,21.95956595659566,0.0
17.227555555555554,21.651709393161543,0.0
17.327111111111112,21.343852829727417,0.0
17.426666666666666,21.0359962662933,0.0
17.52622222222222,20.72813970285918,0.0
17.625777777777778,20.420283139425056,0.0
17.72533333333333,20.112426575990938,0.0
17.82488888888889,19.80457001255681,0.0
17.924444444444443,19.496713449122694,0.0
18.024,19.188856885688566,0.0
18.123555555555555,18.88100032225445,0.0
18.22311111111111,18.573143758820336,0.0
18.322666666666667,18.265287195386207,0.0
18.42222222222222,17.957430631952093,0.0
18.52177777777778,17.649574068517964,0.0
18.62133333333333,17.341717505083857,0.0
18.720888888888886,17.033860941649728,0.0
18.820444444444444,16.726004378215602,0.0
18.92,16.418147814781477,0.0
19.01955555555556,16.11029125134735,0.0
19.11911111111111,15.802434687913243,0.0
19.218666666666664,15.494578124479126,0.0
19.31822222222222,15.186721561044997,0.0
19.417777777777776,14.878864997610881,0.0
19.517333333333333,14.571008434176754,0.0
19.616888888888887,14.263151870742638,0.0
19.716444444444445,13.95529530730851,0.0
19.816,13.647438743874394,0.0
19.915555555555557,13.339582180440265,0.0
20.01511111111111,80.46075733333335,0.0
20.114666666666665,79.93868800000001,0.0
20.214222222222222,79.41661866666668,0.0
20.313777777777776,78.89454933333334,0.0
20.41333333333333,78.37248000000002,0.0
20.512888888888888,77.85041066666668,0.0
20.61244444444444,77.32834133333337,0.0
20.712,76.806272,0.0
20.811555555555557,76.28420266666666,0.0
20.91111111111111,75.76213333333334,0.0
21.010666666666665,75.24006400000002,0.0
21.11022222222222,74.71799466666668,0.0
21.209777777777777,74.19592533333335,0.0
21.30933333333333,73.67385600000001,0.0
21.40888888888889,73.15178666666667,0.0
21.508444444444443,72.62971733333335,0.0
21.608,72.107648,0.0
21.707555555555555,71.58557866666668,0.0
21.80711111111111,71.06350933333336,0.0
21.906666666666663,70.54144000000002,0.0
22.00622222222222,70.01937066666667,0.0
22.105777777777774,69.49730133333335,0.0
22.20533333333333,68.97523200000003,0.0
22.30488888888889,68.45316266666667,0.0
22.404444444444444,67.93109333333334,0.0
22.504,67.409024,0.0
22.603555555555555,66.88695466666667,0.0
22.70311111111111,66.36488533333335,0.0
22.802666666666667,65.842816,0.0
22.90222222222222,65.32074666666668,0.0
23.00177777777777,64.79867733333337,0.0
23.101333333333333,64.27660800000001,0.0
23.200888888888887,63.75453866666668,0.0
23.300444444444445,63.23246933333334,0.0
23.4,62.71040000000001,0.0
23.499555555555556,62.188330666666666,0.0
23.59911111111111,61.66626133333334,0.0
23.698666666666664,61.14419200000002,0.0
23.798222222222225,60.622122666666655,0.0
23.897777777777776,60.10005333333335,0.0
23.997333333333334,59.577984,0.0
24.096888888888888,59.05591466666668,0.0
24.19644444444444,58.533845333333346,0.0
24.296,58.01177600000001,0.0
24.395555555555557,57.48970666666666,0.0
24.49511111111111,56.967637333333336,0.0
24.594666666666665,56.44556800000001,0.0
24.69422222222222,55.92349866666669,0.0
24.793777777777777,55.40142933333334,0.0
24.89333333333333,54.87936000000002,0.0
24.99288888888889,54.35729066666667,0.0
25.092444444444443,53.83522133333335,0.0
25.192,53.313152,0.0
25.291555555555554,52.791082666666675,0.0
25.39111111111111,52.26901333333335,0.0
25.490666666666662,51.74694400000003,0.0
25.59022222222222,51.22487466666668,0.0
25.689777777777778,50.70280533333334,0.0
25.78933333333333,50.18073600000001,0.0
25.88888888888889,49.65866666666667,0.0
25.988444444444443,49.13659733333334,0.0
26.088,48.61452799999999,0.0
26.187555555555555,48.09245866666667,0.0
26.28711111111111,47.570389333333345,0.0
26.386666666666667,47.048320000000004,0.0
26.48622222222222,46.52625066666668,0.0
26.58577777777777,46.00418133333337,0.0
26.68533333333333,45.48211200000002,0.0
26.784888888888887,44.96004266666668,0.0
26.884444444444444,44.43797333333334,0.0
26.984,43.91590399999999,0.0
27.08355555555556,43.39383466666665,0.0
27.18311111111111,42.87176533333334,0.0
27.282666666666664,42.349696000000016,0.0
27.38222222222222,41.827626666666674,0.0
27.481777777777776,41.30555733333335,0.0
27.581333333333333,40.783488,0.0
27.680888888888887,40.26141866666668,0.0
27.78044444444444,39.73934933333335,0.0
27.88,39.21728000000001,0.0
27.979555555555557,38.69521066666666,0.0
28.07911111111111,38.173141333333334,0.0
28.178666666666665,37.65107200000001,0.0
28.278222222222222,37.129002666666665,0.0
28.377777777777776,36.60693333333334,0.0
28.47733333333333,36.08486400000002,0.0
28.576888888888888,35.56279466666667,0.0
28.67644444444444,35.04072533333336,0.0
28.776,34.518656,0.0
28.875555555555557,33.99658666666666,0.0
28.975111111111108,33.47451733333335,0.0
29.074666666666666,32.952448000000004,0.0
29.17422222222222,32.430378666666684,0.0
29.273777777777777,31.908309333333335,0.0
29.37333333333333,31.386240000000008,0.0
29.47288888888889,30.864170666666666,0.0
29.572444444444443,30.34210133333334,0.0
29.672,29.820031999999998,0.0
29.771555555555555,29.29796266666667,0.0
29.87111111111111,28.775893333333343,0.0
29.970666666666663,28.253824000000023,0.0
30.07022222222222,27.993543111111116,0.0
30.16977777777777,27.8426168888889,0.0
30.26933333333333,27.691690666666677,0.0
30.36888888888889,27.540764444444445,0.0
30.468444444444444,27.389838222222224,0.0
30.568,27.238912,0.0
30.667555555555555,27.087985777777778,0.0
30.76711111111111,26.93705955555556,0.0
30.866666666666664,26.78613333333334,0.0
30.96622222222222,26.635207111111114,0.0
31.06577777777777,26.4842808888889,0.0
31.165333333333333,26.33335466666667,0.0
31.264888888888887,26.182428444444447,0.0
31.36444444444444,26.03150222222223,0.0
31.464,25.880576000000005,0.0
31.563555555555556,25.729649777777777,0.0
31.66311111111111,25.57872355555556,0.0
31.762666666666664,25.427797333333338,0.0
31.862222222222226,25.276871111111106,0.0
31.961777777777776,25.125944888888892,0.0
32.06133333333333,24.97501866666667,0.0
32.16088888888889,24.824092444444442,0.0
32.260444444444445,24.67316622222222,0.0
32.36,24.522240000000004,0.0
32.45955555555555,24.371313777777782,0.0
32.55911111111111,24.22038755555556,0.0
32.65866666666666,24.069461333333344,0.0
32.758222222222216,23.918535111111122,0.0
32.85777777777778,23.76760888888889,0.0
32.95733333333333,23.61668266666667,0.0
33.056888888888885,23.46575644444445,0.0
33.156444444444446,23.31483022222222,0.0
33.256,23.163904000000002,0.0
33.355555555555554,23.01297777777778,0.0
33.45511111111111,22.86205155555556,0.0
33.55466666666666,22.711125333333342,0.0
33.654222222222224,22.56019911111111,0.0
33.75377777777778,22.40927288888889,0.0
33.85333333333333,22.258346666666668,0.0
33.952888888888886,22.10742044444445,0.0
34.05244444444444,21.95649422222223,0.0
34.152,21.805568,0.0
34.251555555555555,21.65464177777778,0.0
34.35111111111111,21.50371555555556,0.0
34.45066666666666,21.35278933333334,0.0
34.55022222222222,21.20186311111112,0.0
34.64977777777778,21.050936888888888,0.0
34.74933333333333,20.900010666666667,0.0
34.84888888888889,20.74908444444445,0.0
34.94844444444444,20.598158222222228,0.0
35.047999999999995,20.447232000000007,0.0
35.14755555555556,20.296305777777768,0.0
35.24711111111111,20.145379555555557,0.0
35.346666666666664,19.99445333333334,0.0
35.44622222222222,19.843527111111115,0.0
35.54577777777778,19.692600888888887,0.0
35.64533333333333,19.541674666666665,0.0
35.74488888888889,19.390748444444448,0.0
35.84444444444444,19.239822222222227,0.0
35.944,19.088896,0.0
36.04355555555556,18.937969777777774,0.0
36.14311111111111,18.787043555555556,0.0
36.242666666666665,18.63611733333334,0.0
36.34222222222222,18.485191111111114,0.0
36.44177777777777,18.334264888888896,0.0
36.54133333333333,18.18333866666668,0.0
36.64088888888889,18.032412444444446,0.0
36.74044444444444,17.881486222222225,0.0
36.84,17.730559999999997,0.0
36.93955555555555,17.579633777777786,0.0
37.03911111111111,17.428707555555555,0.0
37.138666666666666,17.277781333333337,0.0
37.23822222222222,17.126855111111112,0.0
37.337777777777774,16.975928888888895,0.0
37.43733333333333,16.825002666666677,0.0
37.53688888888889,16.674076444444445,0.0
37.63644444444444,16.523150222222224,0.0
37.736,16.372224000000003,0.0
37.83555555555555,16.221297777777785,0.0
37.93511111111111,16.070371555555553,0.0
38.034666666666666,15.919445333333334,0.0
38.13422222222222,15.768519111111113,0.0
38.233777777777775,15.617592888888893,0.0
38.33333333333333,15.466666666666674,0.0
38.43288888888889,15.315740444444442,0.0
38.53244444444445,15.164814222222212,0.0
38.632,15.013888000000003,0.0
38.73155555555555,14.862961777777782,0.0
38.83111111111111,14.712035555555552,0.0
38.93066666666667,14.561109333333333,0.0
39.03022222222222,14.410183111111111,0.0
39.129777777777775,14.259256888888892,0.0
39.22933333333333,14.108330666666673,0.0
39.32888888888888,13.957404444444451,0.0
39.428444444444445,13.806478222222221,0.0
39.528,13.655552000000002,0.0
39.62755555555555,13.50462577777778,0.0
39.72711111111111,13.353699555555561,0.0
39.82666666666667,13.202773333333331,0.0
39.92622222222222,13.05184711111111,0.0
40.025777777777776,12.924783377777779,0.0
40.12533333333333,12.866015733333334,0.0
40.22488888888888,12.807248088888896,0.0
40.324444444444445,12.748480444444443,0.0
40.424,12.6897128,0.0
40.523555555555554,12.630945155555557,0.0
40.62311111111111,12.572177511111112,0.0
40.72266666666666,12.513409866666668,0.0
40.82222222222222,12.45464222222222,0.0
40.92177777777778,12.395874577777779,0.0
41.02133333333333,12.337106933333335,0.0
41.120888888888885,12.27833928888889,0.0
41.22044444444444,12.219571644444446,0.0
41.32,12.160803999999999,0.0
41.419555555555554,12.102036355555557,0.0
41.51911111111111,12.043268711111113,0.0
41.61866666666666,11.984501066666668,0.0
41.71822222222222,11.925733422222224,0.0
41.81777777777778,11.866965777777777,0.0
41.91733333333333,11.808198133333335,0.0
42.016888888888886,11.74943048888889,0.0
42.11644444444444,11.690662844444446,0.0
42.216,11.631895199999999,0.0
42.31555555555556,11.573127555555551,0.0
42.41511111111111,11.514359911111113,0.0
42.51466666666666,11.455592266666669,0.0
42.61422222222222,11.396824622222224,0.0
42.71377777777778,11.338056977777777,0.0
42.81333333333333,11.279289333333333,0.0
42.91288888888889,11.22052168888889,0.0
43.01244444444444,11.161754044444447,0.0
43.112,11.102986399999999,0.0
43.21155555555556,11.044218755555551,0.0
43.31111111111111,10.98545111111111,0.0
43.41066666666666,10.926683466666672,0.0
43.51022222222222,10.867915822222225,0.0
43.60977777777777,10.80914817777778,0.0
43.70933333333333,10.750380533333333,0.0
43.80888888888889,10.691612888888889,0.0
43.90844444444444,10.632845244444447,0.0
44.008,10.574077599999999,0.0
44.10755555555555,10.515309955555558,0.0
44.20711111111111,10.45654231111111,0.0
44.306666666666665,10.397774666666667,0.0
44.40622222222222,10.339007022222225,0.0
44.50577777777777,10.28023937777778,0.0
44.60533333333333,10.221471733333336,0.0
44.70488888888889,10.162704088888889,0.0
44.80444444444444,10.103936444444447,0.0
44.904,10.045168799999997,0.0
45.00355555555555,9.986401155555559,0.0
45.10311111111111,9.927633511111111,0.0
45.202666666666666,9.868865866666667,0.0
45.30222222222222,9.810098222222223,0.0
45.401777777777774,9.75133057777778,0.0
45.50133333333333,9.692562933333337,0.0
45.60088888888889,9.633795288888889,0.0
45.70044444444444,9.575027644444445,0.0
45.8,9.516260000000003,0.0
45.89955555555555,9.457492355555559,0.0
45.99911111111111,9.398724711111111,0.0
46.09866666666667,9.339957066666667,0.0
46.19822222222222,9.281189422222223,0.0
46.297777777777775,9.222421777777779,0.0
46.39733333333333,9.163654133333337,0.0
46.49688888888889,9.104886488888887,0.0
46.59644444444445,9.04611884444444,0.0
46.696,8.9873512,0.0
46.79555555555555,8.928583555555559,0.0
46.89511111111111,8.869815911111111,0.0
46.99466666666667,8.811048266666667,0.0
47.09422222222222,8.752280622222223,0.0
47.193777777777775,8.693512977777779,0.0
47.29333333333333,8.634745333333335,0.0
47.39288888888888,8.57597768888889,0.0
47.492444444444445,8.517210044444443,0.0
47.592,8.458442400000001,0.0
47.69155555555555,8.399674755555557,0.0
47.79111111111111,8.340907111111115,0.0
47.89066666666666,8.28213946666667,0.0
47.99022222222222,8.223371822222223,0.0
48.089777777777776,8.164604177777779,0.0
48.18933333333333,8.105836533333335,0.0
48.28888888888888,8.047068888888896,0.0
48.38844444444444,7.988301244444448,0.0
48.488,7.9295336,0.0
48.587555555555554,7.870765955555557,0.0
48.68711111111111,7.811998311111113,0.0
48.78666666666666,7.75323066666667,0.0
48.88622222222222,7.694463022222222,0.0
48.98577777777778,7.635695377777778,0.0
49.08533333333333,7.576927733333335,0.0
49.184888888888885,7.518160088888891,0.0
49.28444444444444,7.459392444444448,0.0
49.384,7.4006248,0.0
49.483555555555554,7.341857155555556,0.0
49.58311111111111,7.283089511111113,0.0
49.68266666666666,7.224321866666669,0.0
49.78222222222222,7.165554222222226,0.0
49.88177777777778,7.106786577777778,0.0
49.98133333333333,7.048018933333334,0.0
50.080888888888886,7.014650400000001,0.0
50.18044444444444,6.987143200000001,0.0
50.28,6.959636,0.0
50.37955555555556,6.932128799999998,0.0
50.47911111111111,6.9046216000000005,0.0
50.57866666666666,6.877114400000001,0.0
50.67822222222222,6.849607200000001,0.0
50.77777777777777,6.822100000000002,0.0
50.87733333333333,6.7945928,0.0
50.97688888888889,6.767085600000001,0.0
51.07644444444444,6.739578400000001,0.0
51.176,6.7120712,0.0
51.27555555555556,6.684563999999998,0.0
51.37511111111111,6.6570568,0.0
51.47466666666666,6.6295496000000025,0.0
51.57422222222222,6.602042400000001,0.0
51.67377777777777,6.5745352000000015,0.0
51.77333333333333,6.547028,0.0
51.87288888888889,6.5195208000000004,0.0
51.97244444444444,6.492013600000001,0.0
52.072,6.464506399999999,0.0
52.17155555555555,6.436999200000002,0.0
52.27111111111111,6.409492,0.0
52.370666666666665,6.381984800000001,0.0
52.47022222222222,6.354477600000001,0.0
52.56977777777777,6.326970400000001,0.0
52.66933333333333,6.299463200000002,0.0
52.76888888888889,6.271956,0.0
52.86844444444444,6.244448800000001,0.0
52.968,6.216941599999999,0.0
53.06755555555555,6.1894344000000014,0.0
53.16711111111111,6.1619272,0.0
53.266666666666666,6.13442,0.0
53.36622222222222,6.106912800000001,0.0
53.465777777777774,6.079405600000001,0.0
53.56533333333333,6.051898400000002,0.0
53.66488888888889,6.0243912,0.0
53.76444444444444,5.9968840000000005,0.0
53.864,5.969376800000001,0.0
53.96355555555555,5.941869600000001,0.0
54.06311111111111,5.9143624,0.0
54.16266666666667,5.8868552,0.0
54.26222222222222,5.859348000000001,0.0
54.361777777777775,5.831840800000001,0.0
54.46133333333333,5.804333600000001,0.0
54.56088888888888,5.776826400000002,0.0
54.66044444444445,5.749319199999999,0.0
54.76,5.721812000000001,0.0
54.85955555555555,5.694304800000001,0.0
54.95911111111111,5.666797599999999,0.0
55.05866666666666,5.639290400000002,0.0
55.15822222222222,5.6117832000000005,0.0
55.257777777777775,5.584276000000001,0.0
55.35733333333333,5.556768800000001,0.0
55.45688888888888,5.529261600000003,0.0
55.556444444444445,5.501754399999999,0.0
55.656,5.474247200000001,0.0
55.75555555555555,5.446740000000001,0.0
55.85511111111111,5.419232800000001,0.0
55.95466666666666,5.391725600000002,0.0
56.05422222222222,5.3642184,0.0
56.153777777777776,5.3367112,0.0
56.25333333333333,5.309204000000001,0.0
56.35288888888888,5.281696800000003,0.0
56.45244444444444,5.254189600000002,0.0
56.552,5.2266824,0.0
56.651555555555554,5.199175200000001,0.0
56.75111111111111,5.171668,0.0
56.85066666666666,5.144160800000002,0.0
56.950222222222216,5.116653600000002,0.0
57.04977777777778,5.089146400000001,0.0
57.14933333333333,5.0616392,0.0
57.248888888888885,5.034132000000001,0.0
57.34844444444444,5.006624800000001,0.0
57.44799999999999,4.979117600000002,0.0
57.547555555555554,4.9516104,0.0
57.64711111111111,4.924103200000001,0.0
57.74666666666666,4.896596000000001,0.0
57.84622222222222,4.869088800000002,0.0
57.94577777777778,4.8415816,0.0
58.04533333333333,4.814074400000001,0.0
58.144888888888886,4.7865672,0.0
58.24444444444444,4.759060000000002,0.0
58.344,4.731552799999999,0.0
58.44355555555556,4.704045599999998,0.0
58.54311111111111,4.6765384,0.0
58.64266666666666,4.649031200000001,0.0
58.74222222222222,4.621524000000001,0.0
58.84177777777777,4.594016800000002,0.0
58.94133333333333,4.5665096,0.0
59.04088888888889,4.539002400000001,0.0
59.14044444444444,4.511495200000001,0.0
59.24,4.483988,0.0
59.33955555555555,4.456480800000001,0.0
59.43911111111111,4.428973600000001,0.0
59.53866666666666,4.401466400000002,0.0
59.63822222222222,4.373959200000002,0.0
59.73777777777777,4.346452000000001,0.0
59.83733333333333,4.318944800000001,0.0
59.93688888888889,4.2914376,0.0
60.03644444444444,4.269787022222222,0.0
60.136,4.2582784,0.0
60.23555555555555,4.246769777777779,0.0
60.33511111111111,4.2352611555555555,0.0
60.434666666666665,4.223752533333333,0.0
60.53422222222222,4.212243911111112,0.0
60.63377777777777,4.20073528888889,0.0
60.73333333333333,4.189226666666667,0.0
60.83288888888889,4.177718044444444,0.0
60.93244444444444,4.166209422222223,0.0
61.032,4.1547008000000005,0.0
61.13155555555555,4.143192177777778,0.0
61.23111111111111,4.131683555555555,0.0
61.330666666666666,4.120174933333334,0.0
61.43022222222222,4.1086663111111115,0.0
61.529777777777774,4.097157688888889,0.0
61.62933333333333,4.085649066666667,0.0
61.72888888888888,4.074140444444446,0.0
61.82844444444444,4.062631822222222,0.0
61.928,4.0511232,0.0
62.02755555555555,4.039614577777778,0.0
62.12711111111111,4.028105955555556,0.0
62.22666666666667,4.016597333333333,0.0
62.32622222222222,4.005088711111111,0.0
62.425777777777775,3.9935800888888893,0.0
62.52533333333333,3.982071466666667,0.0
62.62488888888888,3.970562844444445,0.0
62.72444444444445,3.9590542222222216,0.0
62.824,3.9475456,0.0
62.92355555555555,3.9360369777777784,0.0
63.02311111111111,3.9245283555555552,0.0
63.12266666666666,3.913019733333334,0.0
63.22222222222222,3.901511111111111,0.0
63.321777777777775,3.8900024888888893,0.0
63.42133333333333,3.878493866666667,0.0
63.52088888888888,3.8669852444444457,0.0
63.62044444444444,3.855476622222223,0.0
63.72,3.8439680000000003,0.0
63.81955555555555,3.832459377777778,0.0
63.91911111111111,3.820950755555556,0.0
64.01866666666666,3.809442133333334,0.0
64.11822222222222,3.797933511111112,0.0
64.21777777777777,3.78642488888889,0.0
64.31733333333332,3.7749162666666676,0.0
64.41688888888888,3.7634076444444458,0.0
64.51644444444443,3.751899022222224,0.0
64.616,3.7403904,0.0
64.71555555555555,3.728881777777778,0.0
64.81511111111111,3.717373155555556,0.0
64.91466666666666,3.705864533333334,0.0
65.01422222222222,3.6943559111111117,0.0
65.11377777777777,3.68284728888889,0.0
65.21333333333332,3.6713386666666676,0.0
65.31288888888889,3.659830044444444,0.0
65.41244444444445,3.6483214222222218,0.0
65.512,3.6368128,0.0
65.61155555555555,3.625304177777778,0.0
65.71111111111111,3.613795555555556,0.0
65.81066666666666,3.6022869333333336,0.0
65.91022222222222,3.590778311111112,0.0
66.00977777777777,3.5792696888888895,0.0
66.10933333333332,3.5677610666666677,0.0
66.20888888888888,3.5562524444444454,0.0
66.30844444444445,3.544743822222222,0.0
66.408,3.5332352,0.0
66.50755555555556,3.5217265777777778,0.0
66.60711111111111,3.5102179555555555,0.0
66.70666666666666,3.4987093333333337,0.0
66.80622222222222,3.487200711111112,0.0
66.90577777777777,3.4756920888888896,0.0
67.00533333333333,3.4641834666666673,0.0
67.10488888888888,3.4526748444444455,0.0
67.20444444444443,3.4411662222222237,0.0
67.304,3.4296575999999996,0.0
67.40355555555556,3.418148977777778,0.0
67.50311111111111,3.4066403555555556,0.0
67.60266666666666,3.3951317333333337,0.0
67.70222222222222,3.3836231111111115,0.0
67.80177777777777,3.372114488888889,0.0
67.90133333333333,3.3606058666666674,0.0
68.00088888888888,3.3490972444444456,0.0
68.10044444444443,3.3375886222222233,0.0
68.2,3.3260799999999997,0.0
68.29955555555556,3.3145713777777774,0.0
68.39911111111111,3.3030627555555556,0.0
68.49866666666667,3.2915541333333334,0.0
68.59822222222222,3.2800455111111115,0.0
68.69777777777777,3.2685368888888893,0.0
68.79733333333333,3.2570282666666674,0.0
68.89688888888888,3.245519644444445,0.0
68.99644444444444,3.234011022222223,0.0
69.09599999999999,3.222502400000001,0.0
69.19555555555556,3.2109937777777775,0.0
69.29511111111111,3.1994851555555552,0.0
69.39466666666667,3.1879765333333334,0.0
69.49422222222222,3.1764679111111116,0.0
69.59377777777777,3.1649592888888893,0.0
69.69333333333333,3.153450666666667,0.0
69.79288888888888,3.1419420444444452,0.0
69.89244444444444,3.1304334222222234,0.0
69.99199999999999,3.118924800000001,0.0
70.09155555555556,3.107416177777777,0.0
70.19111111111111,3.0959075555555553,0.0
70.29066666666667,3.0843989333333335,0.0
70.39022222222222,3.072890311111111,0.0
70.48977777777777,3.061381688888889,0.0
70.58933333333333,3.049873066666667,0.0
70.68888888888888,3.0383644444444453,0.0
70.78844444444444,3.026855822222223,0.0
70.88799999999999,3.015347200000001,0.0
70.98755555555555,3.003838577777779,0.0
71.08711111111111,2.9923299555555554,0.0
71.18666666666667,2.980821333333333,0.0
71.28622222222222,2.969312711111111,0.0
71.38577777777778,2.957804088888889,0.0
71.48533333333333,2.946295466666667,0.0
71.58488888888888,2.934786844444445,0.0
71.68444444444444,2.9232782222222227,0.0
